STATION_ID,LAT_GAGE,LNG_GAGE,60,runoff,pr,sph,srad,tmmn,tmmx,pet,etr,ph,Conduc,Ca,Mg,K,Na,NH4,NO3,Cl,SO4,distNTN,LAI,FAPAR,NPP,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,DRAIN_SQKM,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,SNOW_PCT_PRECIP,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,BFI_AVE,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,DDENS_2009,STOR_NOR_2009,NPDES_MAJ_DENS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,ECO2_BAS_DOM,ECO3_BAS_DOM,NUTR_BAS_DOM,HLR_BAS_DOM_100M,PNV_BAS_DOM,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_DEGREES,Cluster
1054200,44.390444,-70.979644,199.1891979,0.982740157,3.809707841,0.00490226,162.6050699,272.1190576,283.2456562,2.197184917,2.905904386,4.732050031,18.25644842,0.111745375,0.029131419,0.028837909,0.149569187,0.228803722,1.357105595,0.255945686,1.418672633,36352.76296,287.6289809,161.454073,228.6574438,4,2.2,181,1,100,39,0.38,3,1.21,47.4,15.5,66.44,26.76,6.81,0,0,0,0,0,0,0.33,99.04,0,0,0.3,0.05,0.4,0.1,0,5.3,58,8,18,43,0.14,2.81,1.38,1.3,4.14,50.52,6.12,50.33,0.21,117.4,622.9,22.3,40.1,5
1097000,42.432038,-71.449785,212.4433151,0.633851976,3.388682053,0.005738029,169.0574363,276.6305543,288.3184754,2.814229488,3.825556528,4.601781565,26.92409624,0.156996855,0.062151732,0.039759916,0.458506364,0.284903692,1.79385844,0.834882604,2.1180148,41360.19887,239.970902,141.4743493,210.0054141,28,1.27,299.3,1,98.8,27.1,0.8,4,1.54,55.5,131.8,48.07,12.52,18.47,1.27,0,0,13.03,42.1,1,33.4,47.46,6.77,2.01,6.85,1.45,1016.7,173,40.8,8.1,59,14,7,50,0.13,5.76,1.34,0.84,3.62,51.12,5.41,40.58,0.21,136.8,106.3,4.5,81,5
1111500,41.996487,-71.562563,183.6497225,0.691396357,3.565938643,0.005842817,170.1484112,277.018294,288.3698188,2.850464734,3.885214538,4.599297843,26.12410366,0.14517123,0.058179444,0.036439766,0.381007215,0.276864732,1.764138521,0.69538523,2.059583099,56824.60053,270.3410545,156.7689607,222.2905299,24,1.33,237.2,2,100,26.5,0.76,4,1.64,53.2,68.7,66.91,12.6,13.69,6.8,0,0,11.38,110.83,0.42,11.84,69.94,4.54,2.6,7.92,0.99,438.4,92.6,1.9,8.1,59,14,16,49,0.12,5.75,1.41,2.5,3.92,52.71,5.4,41.74,0.2,139.56,150.6,4,67,5
1116500,41.750934,-71.445058,371.8636673,0.632522442,3.56770107,0.005979589,173.7216883,277.763739,288.5977546,2.931534783,4.004970519,4.598514211,26.17084512,0.146176188,0.058164422,0.036459302,0.381185696,0.277989492,1.769271568,0.695763504,2.063400326,71416.52833,243.0848109,139.7332135,216.9164844,22,1.37,525,2,100,25.5,0.82,5,1.59,58.1,90.1,64.5,14.6,8.57,8.46,2.4,0,8,328.14,0.38,21.3,59.55,3.34,3.98,8.32,1.7,420.7,87,2.9,8.1,59,14,16,49,0.12,5.12,1.41,2.93,3.52,54.49,5.53,44.89,0.21,152.01,121.4,3.6,92.4,5
1118500,41.383711,-71.833125,608.5546322,0.709636108,3.563673113,0.006234805,179.1092224,277.9714008,288.8728075,2.917149129,3.954465959,4.603108486,25.82099851,0.13548779,0.061723176,0.037044879,0.400532448,0.28421548,1.817499073,0.705202198,1.999242268,93689.39213,265.1616235,155.9851442,334.3372062,17,1.18,765.8,2,99.8,24.5,0.72,5,2.18,65.3,77.8,56.24,20.73,9.04,6.95,4.8,0,5.22,12.11,0.26,11.01,59.01,8.17,2.19,17.02,0.76,986.4,260,3.7,8.1,59,14,7,49,0.12,6.9,1.36,5.68,4.12,55.67,4.64,41.64,0.22,168.64,69.1,3.7,148.3,5
1124000,42.022319,-71.955629,292.9709495,0.667405816,3.481106289,0.005744029,170.0087622,276.228415,287.5115731,2.724385606,3.683833914,4.607335954,25.05310989,0.138005846,0.048047469,0.03118122,0.27880054,0.296338427,1.840435435,0.481896958,2.002698572,48423.79274,276.5844763,158.7416837,215.8871476,29,1.42,392,1,100,29.9,0.93,4,1.79,52.9,90.3,62.37,22.8,5.11,8.35,0,0,10.97,70.19,0.77,12,69.04,5.39,2.81,9.14,0.58,598.5,119.6,17.2,8.1,59,14,16,50,0.14,3.66,1.37,1.3,3.33,52.86,5.89,45.59,0.2,136.35,230.3,6.7,129.3,5
1125100,41.97815,-71.90035,190.6950623,0.649221137,3.460493883,0.00571903,170.0954517,276.3546726,287.5711451,2.750586271,3.730846822,4.607418831,25.05051788,0.137860811,0.048030894,0.031182774,0.278768426,0.296286628,1.839938173,0.48185034,2.002408502,50247.71273,252.6469245,148.872175,211.0910401,28,1.43,262.3,1,95.89,29,0.81,4,1.28,52.4,77.8,55.79,20.56,16.02,7.56,0,0,19.82,91.54,0.38,18.57,58.65,6.13,5.49,8.68,0.72,702.7,138.3,10.5,8.1,59,14,16,50,0.13,5.33,1.36,1.17,3.31,54.27,5.27,41.1,0.2,137.63,206.6,4.8,170.4,5
1127000,41.597876,-71.984242,1368.812661,0.664790236,3.528427424,0.005847232,171.0298491,276.615539,288.119048,2.796701346,3.795643663,4.6010299,25.72027645,0.135033003,0.059796471,0.036427261,0.383993489,0.286955971,1.814223988,0.6767002,2.003601155,71542.3754,269.1190939,156.5936401,220.8381454,24,0.85,1838.7,1,72,27.8,0.81,5,1.41,52.9,75.1,59.95,20.04,9.29,5.77,3.71,0,9.25,47.43,0.49,11.83,61.33,9.15,2.65,12.83,0.64,987.4,223.4,13.3,8.1,59,14,16,49,0.12,5.23,1.38,2.37,3.76,54.24,5.59,43.4,0.21,145.34,164.4,5.1,186.1,5
1170100,42.703417,-72.670648,94.56827882,0.789247476,3.592881017,0.005418762,165.0124494,273.9310994,285.6550408,2.450249451,3.272501014,4.606937481,23.920332,0.133916198,0.037268055,0.028717959,0.177324442,0.292782485,1.83790014,0.298536296,1.936183218,50743.17673,293.8704913,163.3652327,229.3885568,11,1.82,107,1,100,34.3,0.99,3,1.42,45.7,33.7,61.5,18.86,19.63,0,0,0,0.93,1.15,0,2.93,91.01,4.15,0.38,1.3,0.05,301.3,66,23,5.3,58,8,16,50,0.14,2.9,1.34,1.01,4.83,45.15,6.03,52.82,0.24,117.35,410.9,13.6,117.5,5
1184000,41.987319,-72.605367,18580.48394,0.662383422,3.295457111,0.005374277,161.3089253,273.6932918,285.4625907,2.440523953,3.290210298,4.601282974,24.44743339,0.144203197,0.044757844,0.029403064,0.2263782,0.291131752,1.970796281,0.393905394,2.035918862,61083.43199,272.2576918,156.7988972,341.078828,22,0.74,25049.5,1,80.4,33.2,0.69,6,1.43,47.6,68,59.58,18.62,10.55,5.32,3.23,1.41,3.21,121.05,0.22,6.89,77.87,6.36,1.88,3.16,0.28,510,97.8,6.2,5.3,58,8,16,50,0.13,3.75,1.37,1.57,3.99,50.39,6.04,49.02,0.24,101.98,384.4,11.6,157.9,5
1184490,41.913889,-72.55,26.09707315,0.611671606,3.331359267,0.005934513,169.854394,277.2912926,288.7077437,2.848102166,3.863804269,4.613402627,24.60279516,0.144109701,0.048728393,0.030136081,0.263205713,0.29759405,1.948929957,0.460787553,2.048557681,62397.63472,196.5436244,126.6681335,194.8989802,12,2.01,38.1,1,100,25.4,0.7,2,1.54,52.9,35.5,60.99,39.01,0,0,0,0,5.25,6.15,0,17.97,41.68,35.21,0.28,3.5,0.1,2482.6,454.4,25.6,8.1,59,14,12,49,0.11,7.62,1.42,1.85,4.53,56.34,5.61,41.33,0.24,140.43,93.9,4.2,241.7,5
1188000,41.786209,-72.964826,8.977674264,0.756326774,3.744661544,0.005791225,170.5851528,275.8097636,287.6165136,2.723774281,3.674545924,4.614678119,24.51505539,0.139653396,0.047648439,0.031535852,0.256022939,0.29388412,1.920231014,0.45502823,2.03903341,87033.83483,261.9473996,151.5584956,217.0729536,12,2.41,10.6,1,100,27.9,0.17,1,1.13,52.7,34,100,0,0,0,0,0,0,0,0,9.57,64.04,17.65,0.31,6.35,0.15,974.3,181.4,15,8.1,59,14,16,50,0.12,6.12,1.37,3.25,3.56,58.08,5.45,41.68,0.22,149.46,279.8,4.2,36.3,5
1189995,41.908431,-72.760651,1138.189877,0.6807794,3.663640066,0.005802057,169.9262054,275.8562659,287.4030834,2.713652207,3.668132118,4.613850829,24.59915893,0.144822961,0.048375425,0.029456786,0.259676484,0.297740565,1.952012908,0.452857999,2.049950162,72142.2294,273.9319975,153.4588689,220.2768395,29,1.18,1493,1,66.4,28.4,0.62,5,1.88,48.7,87,56.86,19.09,9.39,3.5,7.27,0,5.16,204.4,0.47,14.35,71.6,5.02,2.93,4.49,0.34,452.9,81,6.9,5.3,58,8,16,49,0.12,4.74,1.41,2.38,4.04,51.66,5.99,46.73,0.21,144.08,271.6,7.9,116.2,5
1192500,41.783155,-72.587311,129.7945612,0.607795244,3.400460426,0.005933051,170.3565857,277.1096162,288.3853087,2.808690334,3.801294112,4.609885682,24.75378012,0.14027601,0.048250851,0.030717959,0.260964962,0.294295249,1.936372349,0.461580176,2.051372354,70648.39096,222.553753,125.3455284,205.3285592,26,1.41,190.7,1,100,25.9,0.6,3,1.66,52.4,47.2,58.53,31.36,10.11,0,0,0,8.92,70.18,1.05,44.7,40.81,6.89,1.56,4.79,0.24,952.8,162.1,7.5,8.1,59,14,16,49,0.12,6.45,1.43,2.42,4.08,52.35,5.87,43.98,0.23,138.99,136.4,5.1,263.1,5
1192883,41.520098,-72.705929,62.86974101,0.72070197,3.61108816,0.006263093,173.9060671,278.2533033,288.8115161,2.882521611,3.888960201,4.57412758,28.92308695,0.168004366,0.103846456,0.049212484,0.716597232,0.303167419,2.043470618,1.291873241,2.237227504,88316.73753,264.4374398,152.1352821,221.3440643,17,2.43,77.9,1,100,23.7,0.91,3,1.23,49.2,38.4,71.25,21.03,7.72,0,0,0,2.57,30.64,0,13.09,59.27,18.6,0.71,5.4,0.24,907.3,177.2,31.5,8.1,59,14,16,49,0.15,3.56,1.37,3.25,3.84,49.32,7.99,53.16,0.26,153.26,105,6.9,351,5
1193500,41.552321,-72.449253,199.2735978,0.655920891,3.610563991,0.006058399,172.0462139,277.3659484,288.393761,2.858633374,3.882476238,4.60658503,25.45137326,0.143967182,0.058282041,0.035581064,0.344938361,0.29278759,1.952396657,0.620434771,2.080565821,80585.39404,267.825186,151.2320234,219.8303608,13,1.69,271.3,1,100,25.2,0.63,4,1.45,52.6,34.5,71.82,21.32,4.04,2.7,0,0,2.58,9.52,0,11.36,64.28,6.84,0.81,13.66,0.46,1443.1,350.4,17.7,8.1,59,14,16,49,0.13,4.15,1.4,3.1,3.75,54.43,6.1,45.78,0.21,143.16,147.4,6,177,5
1196500,41.449542,-72.840934,239.7236791,0.749293886,3.571495959,0.006215598,172.3018999,277.9471559,288.9757964,2.857519045,3.847908203,4.541330775,31.03653797,0.182707859,0.108544991,0.054698572,0.730799466,0.318858702,2.130539069,1.353204898,2.396761397,89359.02954,209.3049596,119.0697237,203.2778454,22,1.11,285.7,1,100,22.7,0.59,4,1.57,49.8,44.4,57.93,20.9,5.54,12.87,0,0,6.3,33.54,1.05,55.96,36.02,1.62,1.15,3.73,0.2,577.5,81.4,11.7,8.1,59,14,16,49,0.13,5.97,1.4,1.89,4.08,51.68,6.64,47.64,0.25,151.69,91.6,5.3,115.5,5
1198125,42.074814,-73.333449,966.842077,0.713191845,3.404990024,0.005678469,167.2834667,274.9281084,286.4509222,2.526523933,3.360312939,4.611014881,23.75899008,0.144841091,0.039112365,0.02767567,0.174982759,0.291019572,1.951909054,0.303906985,2.008741196,88291.2988,268.313017,153.957023,223.4827521,23,0.87,1210.6,1,75.3,29.6,0.57,5,1.92,45.4,85,55.8,21.15,10.83,10.36,1.22,0,5.04,47.25,0.74,9.83,69.25,10.09,2.04,6.06,0.59,533.4,105.2,4,5.3,58,8,9,50,0.13,3.39,1.43,2.65,4.27,46.8,9.56,53.27,0.24,128.43,388.9,9.9,167.8,5
1201487,41.466206,-73.403176,130.4672733,0.751175272,3.647367537,0.006366512,172.4815544,277.9147849,288.9811503,2.860828244,3.844350175,4.546500223,28.55188639,0.178310937,0.058290884,0.045772421,0.291969661,0.334530857,2.161858887,0.561082064,2.368950682,67235.40858,241.3470605,134.8964679,216.946284,18,1,155.1,1,89.8,23.2,1,4,1.84,49.4,26,53.98,21.08,10.76,8.01,0,0,9.67,40.73,0.64,44.34,45.95,3.19,2.24,3.18,0.14,449.5,65.5,4.9,8.1,59,14,16,49,0.13,5.24,1.39,4.17,3.62,53.39,6.19,44.78,0.22,161.86,166.4,6.9,359.8,5
1205500,41.383985,-73.167612,2883.960737,0.644069713,3.462018492,0.00589294,169.6708777,276.0517696,287.4888386,2.689373991,3.609752465,4.539766396,28.5252998,0.175050629,0.059479645,0.046050962,0.304150074,0.333136899,2.155743819,0.581428239,2.360876871,81600.72166,260.9468161,149.8509749,221.1846199,25,0.79,3998.6,1,78.4,27.1,0.74,6,1.41,48,51.2,57.51,18.29,11.27,6.91,3.16,1.8,4.48,192.48,0.38,10.65,67.23,12.58,2.52,4.46,0.46,561.8,110.2,7.1,5.3,58,8,16,50,0.13,3.98,1.42,2.95,4.2,49.87,7.74,49.64,0.23,137.74,295.2,9.8,189.7,5
1208500,41.442319,-73.062608,569.3527897,0.753902852,3.647409511,0.005917917,171.3177083,276.4847523,287.9651943,2.764491719,3.724838053,4.532415205,31.32214116,0.185260915,0.106677816,0.056140632,0.710336502,0.325129607,2.152153358,1.319556533,2.435961523,86336.84994,248.0853218,138.8467409,213.1666317,31,1.13,674.4,1,92.6,25.7,0.76,4,1.2,47.7,37,57.87,22.57,10.97,6.59,0,0,9.79,101.38,1.33,26.48,59.76,7.63,1.87,2.56,0.22,560.7,98.7,6.9,8.1,59,14,16,49,0.13,4.18,1.41,3.12,3.82,51.8,6.25,46.3,0.21,145.8,237.8,8,152.7,5
1208990,41.29454,-73.39512,41.38524419,0.686933571,3.644552283,0.006466167,173.6344528,278.6117186,289.1187433,2.897601654,3.889857133,4.541032123,28.9945753,0.180697964,0.059092043,0.046977091,0.298137231,0.336173945,2.190928608,0.573714916,2.4050859,66857.90849,269.2774333,148.6470079,225.1385164,12,1.16,53.8,1,100,23,1.22,3,1.36,48.1,36.2,65.63,24.07,10.3,0,0,0,5.58,10.55,0,13.22,75.93,2.78,1.18,4.54,0.98,287.4,44.5,1.9,8.1,59,14,16,49,0.13,4.49,1.41,2.95,4.14,52.22,6.02,45.6,0.21,157.45,174.5,8.1,198.5,5
1331095,42.935632,-73.651784,6963.265502,0.635502019,3.302680531,0.005445407,161.9329412,273.638801,285.3925076,2.361722862,3.12952741,4.653426455,22.20823736,0.175497595,0.038903692,0.031197684,0.126877387,0.297400622,1.916527856,0.217781707,1.924314156,55303.30075,260.918908,152.4611232,825.6508143,16,0.75,9784.7,3,62.5,34.5,0.56,6,1.69,49.2,132.8,58.64,19.7,8.33,6.72,3.29,1.64,1.27,149.04,0.11,3.84,72.49,6.49,4,11.09,0.53,381.5,83.2,6.2,5.3,58,8,16,51,0.14,3.36,1.35,2.02,4.12,46.39,7.8,49.41,0.23,97.62,433.4,12.2,141.7,5
1349150,42.876184,-74.602919,91.59485283,0.528386372,3.052673314,0.00579845,165.0282261,275.6869819,286.4991222,2.48467975,3.281150012,4.597006516,23.12841485,0.138371503,0.028562861,0.021311714,0.097701051,0.298497595,1.759080142,0.175468366,1.929201273,97588.75156,177.7169343,115.1653482,201.1074135,11,2.03,154.8,1,100,28.7,0.78,3,1.91,37.2,387.8,66.25,17.24,15.46,0,0,0,1.29,0.29,0,6.16,27.38,59.75,0.1,4.1,0.47,2863,610.2,31.1,8.1,83,7,11,50,0.15,0.73,1.42,2.42,1.79,52.34,28.37,53.18,0.38,95.02,313,6.5,3.1,5
1349840,42.28953,-74.115971,6.093174825,1.046385682,3.67014357,0.004667363,166.9516462,273.1396824,284.8092804,2.734603329,3.797110325,4.591714224,23.49778832,0.14658876,0.031949756,0.022773605,0.108937953,0.300226173,1.898661646,0.205226024,2.031786221,56997.71637,272.8374008,154.766436,229.0585056,3,3.22,5.2,1,100,34.4,0.45,1,1.09,40.5,79.9,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2.1,0.5,0.1,5.3,58,8,16,50,0.1,1.28,1.38,0.61,5.65,26.47,15.24,60.11,0.21,104.3,858.5,25.1,311.3,5
1349950,42.308418,-74.389869,133.8546676,0.671906847,3.183355773,0.00498119,165.7132949,273.3806177,285.8063998,2.758499911,3.845835494,4.58125189,24.34521111,0.147752886,0.033279451,0.023739492,0.11734886,0.302503108,1.940617619,0.228130864,2.084160426,51973.64629,266.7161945,153.5820048,228.2489118,16,2.5,177.9,1,100,32.8,0.34,2,1.38,38.1,77.5,71.06,28.94,0,0,0,0,2.81,3.53,0,4.72,83.69,5.34,0.3,3.88,0.33,246.8,58.4,3.1,5.3,58,8,16,50,0.1,1.56,1.36,1.19,4.25,43.29,13.26,57.98,0.23,97.32,630,15.8,189.7,5
1357500,42.785356,-73.707619,6287.82581,0.616128878,3.269487905,0.005669942,163.5481821,274.8461693,285.992532,2.417500599,3.189275961,4.65078179,22.15405681,0.177360996,0.038460781,0.031166087,0.122309938,0.297096307,1.910257433,0.212179776,1.91872029,58332.25566,217.0096946,132.070621,212.1475924,23,0.49,9113.4,1,80.6,31,0.78,7,1.49,45.5,202.7,61.77,18.36,9.2,4.15,1.96,2.36,1.71,59.77,0.24,7.65,50.39,24.25,1.71,9.89,0.51,1229.2,258,21.1,8.1,83,7,16,50,0.13,2.59,1.41,1.9,3.29,50.13,15.96,52.41,0.3,100.07,379.8,7.9,215.6,5
1362370,42.102028,-74.310889,96.4040992,1.073427277,4.247487229,0.005192172,168.2083299,274.0603813,285.2280648,2.653058416,3.640915958,4.584720145,24.23867923,0.146350377,0.033304388,0.024717848,0.118518462,0.301157503,1.928407837,0.229535814,2.075659057,36861.59326,273.7314751,154.3523235,228.9897535,6,3.4,80.2,1,100,32.9,0.32,2,1.15,43.9,31.4,94.63,5.37,0,0,0,0,1.25,0.14,0,1.23,97.81,0.07,0.04,0.77,0,20.7,4.1,0.1,5.3,58,8,20,50,0.1,1.21,1.4,0.67,5.51,31.14,15.25,60.11,0.23,131.69,682.6,32.8,189,5
1364959,41.937037,-74.374596,18.87490028,1.203949097,4.130107323,0.005060686,169.6418678,274.2424904,284.5082306,2.558589075,3.456324318,4.577535004,24.85522739,0.152002294,0.035413164,0.026022606,0.131581952,0.306035926,1.968344199,0.254480538,2.126939581,29175.83386,269.418828,151.6198651,229.4760382,8,3.5,14,1,100,32.9,0.29,1,1.14,49.2,18.8,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.5,0.1,0,5.3,58,8,19,50,0.1,1.28,1.38,0.63,5.65,26.36,15.21,60.24,0.21,184.46,785.9,21.7,155.5,5
1389500,40.884722,-74.226111,1115.365564,0.502533568,3.58380871,0.006206879,172.6402718,277.7335719,289.2079265,2.930736585,3.9640626,4.571472392,29.03492962,0.190371391,0.055285122,0.046048964,0.271400629,0.360532717,2.220769171,0.526903183,2.452215581,59857.66587,214.1106575,113.744394,204.6597548,33,1.26,1982,1,52,20.9,0.79,6,2.83,43.9,162.8,51.63,18.91,13.11,10.54,2.61,0.39,10.85,376.91,1.36,31.78,49.24,1.76,3.5,11.92,0.41,690.6,143.3,5.3,5.3,58,8,16,49,0.1,3.36,1.41,2.07,3.33,48.63,11.45,44.17,0.24,164.45,183,7.4,139.5,5
1398000,40.473333,-74.827778,42.68191519,0.577499294,3.468520953,0.006406477,173.7074089,278.2805487,290.5362132,3.067658946,4.168770167,4.593343793,27.79329518,0.195939766,0.057780006,0.038655395,0.269203049,0.373215554,2.084374353,0.499208968,2.394021384,38324.41399,178.0642203,122.4057088,193.2266892,15,2,66,1,100,17.9,0.85,3,1.2,30.8,294.9,72.95,21.94,5.11,0,0,0,0,0,0,19.22,28,46.73,0.03,0.73,0.01,2676.4,604.5,53.1,8.3,64,9,11,49,0.14,2.21,1.44,0.81,4.42,46.73,20.55,55.52,0.35,164.14,82.1,3.3,101.9,5
1421618,42.361193,-74.662098,29.121328,0.697194317,3.04131688,0.005270837,161.9372915,273.4781811,285.5187637,2.543351583,3.469241643,4.582723696,24.18735729,0.147493377,0.032347676,0.023740824,0.113489381,0.2995535,1.928969549,0.218825106,2.07064348,59327.96971,217.0373787,133.0191107,213.4222305,12,3.35,37.3,1,100,29.5,0.23,1,1.14,38.3,45.7,100,0,0,0,0,0,0,0,0,1.93,64.37,32.62,0.06,0.27,0,1083.4,218,12.4,5.3,58,8,16,50,0.11,1.2,1.36,1.22,4.07,48.13,12.66,58.74,0.24,99.85,684.1,17.8,239.7,5
1422738,42.259529,-75.041832,1.181149045,0.620450697,3.253971172,0.005634801,160.0337045,273.8294688,286.0577555,2.43572795,3.255255397,4.581127944,24.35346483,0.148112698,0.032449941,0.024032929,0.112419565,0.300750999,1.935903099,0.218959338,2.090679518,68216.41207,173.3962844,112.1201097,193.4033689,14,3.76,1.7,1,100,28.1,0.97,1,1.05,43,56.4,100,0,0,0,0,0,0,0,0,3.35,66.23,26.9,0,2.05,0,1047.6,210.8,11.2,5.3,58,8,16,48,0.12,1.25,1.3,1.93,2.66,56.4,10.72,58.36,0.24,104.84,608.3,9.2,242.8,5
1422747,42.172863,-75.121279,51.15546492,0.714895679,3.271414583,0.005658153,159.8281456,274.0130064,286.2794948,2.475426533,3.322105242,4.575276975,24.74049733,0.152666124,0.033765835,0.024765281,0.11655387,0.304311825,1.960849303,0.227255327,2.128011322,68472.72768,211.6308037,130.6847428,210.3304182,12,2.04,63.9,1,100,29.2,0.76,3,1.12,42.6,57.6,69.31,12.46,18.23,0,0,0,0,0,0,2.97,63.04,31.24,0.19,0.79,0.03,1158.1,233,11.9,5.3,58,8,16,48,0.11,1.26,1.36,1.59,3.72,49.11,12.61,58.8,0.24,105.83,561.4,14.3,201.3,5
143400680,41.967037,-74.447931,33.83403139,1.291187712,4.569996843,0.004693802,169.1528506,273.2568404,283.4383732,2.5172249,3.420316345,4.577535004,24.85522739,0.152002294,0.035413164,0.026022606,0.131581952,0.306035926,1.968344199,0.254480538,2.126939581,24518.37194,265.4591723,149.259848,228.4044444,7,3.08,23.4,1,100,35.3,0.41,2,1.11,49,28.3,78.78,21.22,0,0,0,0,0,0,0,0,99.99,0,0,0.01,0,0.7,0.2,0,5.3,58,8,16,50,0.1,1.24,1.39,0.65,5.56,29.38,15.25,60.11,0.22,198.02,899.5,23.9,216.1,5
1434021,42.011203,-74.414318,2.794334236,1.134245765,4.465588914,0.004831369,169.0348251,273.8601541,283.9123185,2.582665447,3.525197113,4.575682851,24.85577542,0.151964111,0.035365362,0.025798616,0.131190358,0.305172081,1.968535186,0.253941615,2.12651417,26708.03255,262.5689441,145.9040671,226.2490692,9,3.42,2.2,1,100,36.3,0.86,1,1.04,48.9,33.7,100,0,0,0,0,0,0,0,0,0.08,99.92,0,0,0,0,0,0,0,5.3,58,8,19,50,0.1,1.28,1.38,0.61,5.65,26.47,15.24,60.11,0.21,210.81,1029.7,25.5,289.5,5
1434025,41.99537,-74.500987,10.88108075,1.001732563,4.332588825,0.00463424,168.1909398,273.1431919,283.4740775,2.558153338,3.507540062,4.576983723,24.66678778,0.151404321,0.034208044,0.026038442,0.121337169,0.301862032,1.958124203,0.235777711,2.115429074,21016.24626,263.2192553,146.2156473,226.5051991,7,3.34,9.7,1,100,36.6,0.47,1,1.06,47.9,21.8,100,0,0,0,0,0,0,0,0,0,99.76,0,0,0.24,0,0.5,0.1,0.1,5.3,58,8,16,50,0.1,1.21,1.4,0.67,5.51,31.2,15.25,60.11,0.23,166.42,870.1,23.3,180.2,5
1435000,41.890092,-74.589879,204.6253293,1.059306865,4.215931932,0.005015967,168.4920687,273.856698,284.2901182,2.548754493,3.466606063,4.577998967,24.68430982,0.151661388,0.034336207,0.026182293,0.122106741,0.302877424,1.959453565,0.23696744,2.117052797,30161.19253,265.6236518,147.8268956,227.6323849,13,2.35,172.5,1,100,34.1,0.42,3,1.23,48.6,33,48.57,28.16,20.93,0,0,0,1.16,1.44,0,0.6,98.32,0.23,0.09,0.6,0.05,18.3,4.5,0.5,5.3,58,8,16,50,0.1,1.18,1.41,0.71,5.41,33.68,15.2,60.08,0.23,169.99,769.1,19.8,185.2,5
1463500,40.221667,-74.778056,12561.86177,0.638104159,3.380726694,0.005817204,167.3206035,275.9824334,287.498983,2.696959701,3.623795996,4.596498003,27.83275538,0.195160622,0.059647743,0.038365322,0.285848075,0.37051436,2.072495337,0.529271798,2.392214359,35222.93352,233.5715666,138.1402667,217.8933367,27,0.79,17579.8,1,95.7,25.5,0.63,8,1.82,47.6,168.8,56.64,19.54,10.37,4.07,2.29,3.32,3.69,102.84,0.25,10.23,67.27,15.13,2.06,3.36,0.24,941.9,215.8,19.6,5.3,62,8,16,49,0.11,2.29,1.41,1.26,3.93,48.69,16.81,53.36,0.25,134.3,382.1,10,159.3,5
1466500,39.885,-74.505278,1.934634453,0.319931243,3.303042219,0.0067355,178.758567,278.8401326,291.9665287,3.390801962,4.703616721,4.607493935,29.05470145,0.197547447,0.089097854,0.048017284,0.549662955,0.355851962,2.010221873,1.01032202,2.392838414,67700.19528,300.4275695,171.3310451,234.4499701,12,2.55,5.4,1,100,15,0.64,1,1.36,73.6,66.8,100,0,0,0,0,0,0,0,0,6.17,75,0,0,16.34,0,12,2.6,0.1,8.5,84,14,2,55,0.08,11.86,1.46,1.84,3.58,60,5.73,14.97,0.16,169.02,43.7,0.6,288.1,5
1472157,40.151491,-75.601305,92.26385452,0.540982473,3.345684591,0.006517568,173.877582,278.9559469,290.0204906,3.018172738,4.068603274,4.621247078,28.21350552,0.215939323,0.059978393,0.038964148,0.272555461,0.413420748,2.138258101,0.499999408,2.487745298,74158.54647,232.850954,145.4255068,221.0055475,16,1.66,152.3,4,72.4,18.6,0.72,3,1.39,51.6,175,61.41,20.77,17.81,0,0,0,1.97,6.4,0,9.13,49.73,29.34,0.28,1.92,0.01,2834.1,672.7,32.8,8.3,64,9,16,49,0.13,1.95,1.39,0.53,4.79,55.96,20.53,52.03,0.31,157.14,160.4,7.3,115,5
1477120,39.740556,-75.259167,40.07137561,0.530916043,3.221297199,0.007185354,177.4456384,281.1782627,291.3321166,3.187686891,4.301919799,4.620923242,28.08069228,0.209086381,0.061514656,0.037817136,0.290754737,0.397861953,2.107892374,0.533334049,2.4475111,84042.24669,154.5175646,112.0329201,182.1004605,16,2.47,67.4,1,100,13.7,0.64,3,1.31,58.2,804.7,55.06,24.16,18.35,0,0,0,7.41,4.97,0,18.56,19.41,49.39,0.13,10.22,0.04,5772.8,1320.5,1353.6,8.5,84,14,2,49,0.12,5.91,1.47,1.67,3.96,59.82,14.86,27.8,0.31,170.01,30.8,1.5,252.9,5
