staid,00010_kge,00010_pbias,00010_r2,00095_kge,00095_pbias,00095_r2,00300_kge,00300_pbias,00300_r2,00400_kge,00400_pbias,00400_r2,00405_kge,00405_pbias,00405_r2,00600_kge,00600_pbias,00600_r2,00605_kge,00605_pbias,00605_r2,00618_kge,00618_pbias,00618_r2,00660_kge,00660_pbias,00660_r2,00665_kge,00665_pbias,00665_r2,00681_kge,00681_pbias,00681_r2,00915_kge,00915_pbias,00915_r2,00925_kge,00925_pbias,00925_r2,00930_kge,00930_pbias,00930_r2,00935_kge,00935_pbias,00935_r2,00940_kge,00940_pbias,00940_r2,00945_kge,00945_pbias,00945_r2,00955_kge,00955_pbias,00955_r2,71846_kge,71846_pbias,71846_r2,80154_kge,80154_pbias,80154_r2
1054200,0.5361298322677612,23.629676818847656,0.686816394329071,-2.743969440460205,75.37800598144531,0.0014636104460805655,,,,0.3091696500778198,4.815252304077148,0.1165948286652565,,,,,,,,,,-14.463539123535156,579.0647583007812,0.13635143637657166,-5.876770973205566,148.78453063964844,0.03343498706817627,,,,0.3990401029586792,14.986067771911621,0.47262728214263916,-8.406307220458984,189.52867126464844,0.05671215429902077,-3.444307804107666,107.75972747802734,0.08682429790496826,-0.12344527244567871,16.080791473388672,0.14442507922649384,0.05625694990158081,13.126344680786133,0.007358088623732328,-2.894448757171631,86.25849914550781,0.012856717221438885,-0.6801948547363281,80.76075744628906,0.23539097607135773,0.08825176954269409,55.93741989135742,0.130202516913414,-7010.2626953125,60.11656951904297,8.775018309114343e-27,,,
1097000,,,,,,,,,,,,,,,,,,,,,,,,,0.3823549747467041,28.56073760986328,0.2551659047603607,0.31280022859573364,22.94478416442871,0.1499638706445694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111500,0.5128467082977295,27.919445037841797,0.7131636738777161,-0.015710115432739258,42.728057861328125,0.03356537967920303,0.7145845890045166,7.237513542175293,0.7079452872276306,0.16254127025604248,1.6154084205627441,0.06672337651252747,,,,0.11510318517684937,11.509258270263672,0.028030484914779663,0.3899039030075073,21.473587036132812,0.2669954299926758,0.17695927619934082,25.982437133789062,0.4571070075035095,-6.627689361572266,93.77306365966797,0.011176054365932941,0.3452634811401367,6.398573398590088,0.18480220437049866,,,,0.4620630741119385,12.64207649230957,0.22907136380672455,0.4336729049682617,2.8763203620910645,0.2280842512845993,-0.3946915864944458,58.30168151855469,0.053613293915987015,,,,-0.3096054792404175,54.708133697509766,0.03360770270228386,,,,,,,-0.11830258369445801,14.48935317993164,0.007515141740441322,0.07659518718719482,2.68796443939209,0.05258823558688164
1116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118500,0.48480838537216187,41.49578094482422,0.4862186908721924,0.49355828762054443,25.08736801147461,0.3288305401802063,0.7284058928489685,3.4627346992492676,0.5397785305976868,0.19576334953308105,1.2398147583007812,0.21540462970733643,,,,0.30624163150787354,21.44094467163086,0.1294064223766327,0.1679326295852661,9.088109016418457,0.06195509433746338,0.5917408466339111,9.906702041625977,0.4018993079662323,-0.14721298217773438,35.10655212402344,0.040095798671245575,-0.20348870754241943,31.908416748046875,0.0057676020078361034,,,,0.3025457262992859,39.111785888671875,0.19816993176937103,0.20096361637115479,16.057706832885742,0.049330733716487885,0.008738815784454346,20.78076171875,0.001899056602269411,,,,-0.045775771141052246,7.075157165527344,0.12764541804790497,,,,,,,0.014133810997009277,45.59281921386719,0.050551559776067734,-0.15876054763793945,1.0836302042007446,0.011880911886692047
1124000,0.8363869190216064,11.856375694274902,0.7884680032730103,0.10230445861816406,22.025636672973633,0.03884909674525261,0.623282790184021,0.7269501686096191,0.7373998165130615,0.32498860359191895,1.3079428672790527,0.10746435075998306,-0.16355454921722412,37.69593048095703,0.0027796882204711437,0.35181987285614014,27.89877700805664,0.17945779860019684,0.5109120607376099,14.980334281921387,0.3148658871650696,0.12001705169677734,39.80570602416992,0.046583499759435654,-2.1766910552978516,121.07105255126953,0.0026436219923198223,0.08360111713409424,33.9177131652832,0.027497131377458572,,,,0.2134283185005188,2.0457541942596436,0.09387905895709991,0.3151235580444336,4.398009777069092,0.18881767988204956,-0.18789887428283691,36.24129104614258,0.0021881628781557083,0.33717411756515503,37.247222900390625,0.20555751025676727,0.1826069951057434,0.0846114382147789,0.03334551304578781,-0.03925037384033203,6.454410552978516,0.0020121431443840265,0.6155414581298828,0.24646246433258057,0.39456692337989807,0.042587995529174805,41.100311279296875,0.045950669795274734,,,
1125100,0.7322143316268921,10.48459529876709,0.6562250852584839,0.04777038097381592,20.77033233642578,0.035851020365953445,0.8734383583068848,0.08007922768592834,0.8995845317840576,0.28571248054504395,0.06989119946956635,0.21075887978076935,-0.07212936878204346,35.600341796875,0.0009609624394215643,0.19479769468307495,19.40315055847168,0.25004705786705017,0.21312189102172852,6.779926300048828,0.12663349509239197,0.003545105457305908,27.0604248046875,0.04893151670694351,-0.4143158197402954,114.50411224365234,0.03769328445196152,0.1872836947441101,20.77385139465332,0.0678948163986206,,,,0.38780564069747925,10.168167114257812,0.20625777542591095,0.12250322103500366,29.054473876953125,0.04137655347585678,-0.3656766414642334,36.58169937133789,0.05322807654738426,0.1835339069366455,2.668102741241455,0.1614944189786911,-0.07592940330505371,1.1621692180633545,0.0057524461299180984,-0.3704526424407959,0.22626174986362457,9.26371430978179e-05,0.41120147705078125,32.15005874633789,0.2885259687900543,-0.03702056407928467,0.6013960242271423,0.020245380699634552,,,
1127000,0.7989739775657654,4.099126815795898,0.8243783116340637,0.4649081826210022,8.928910255432129,0.30545565485954285,0.7430952787399292,1.6289151906967163,0.8846040964126587,0.3191676139831543,0.5699912905693054,0.14953966438770294,-0.14678454399108887,14.841230392456055,0.01425989717245102,-0.33330750465393066,15.470674514770508,0.016305595636367798,0.49140381813049316,1.8573708534240723,0.27567148208618164,-0.08846664428710938,29.605632781982422,0.0021914755925536156,-0.14292848110198975,84.4372329711914,0.052432212978601456,0.34259092807769775,9.002161979675293,0.19410327076911926,,,,0.47670018672943115,10.04611873626709,0.30734163522720337,0.3786934018135071,5.335117340087891,0.1850932538509369,0.17718541622161865,18.430679321289062,0.09874722361564636,0.437944233417511,4.3383684158325195,0.3899422883987427,0.31907331943511963,20.112380981445312,0.23805396258831024,0.19053524732589722,4.720101833343506,0.0893072858452797,0.678666353225708,5.67067813873291,0.5461471080780029,-0.1935567855834961,32.62953186035156,0.016578378155827522,,,
1170100,0.36338722705841064,8.817360877990723,0.2617623209953308,-1.1391661167144775,8.116522789001465,0.044408004730939865,0.2666339874267578,2.2108407020568848,0.2078058421611786,0.22287321090698242,3.7430195808410645,0.05009498447179794,,,,,,,,,,-1.2215571403503418,131.80941772460938,0.24129049479961395,-47.25212478637695,118.37487030029297,0.00045564182801172137,,,,0.0047321319580078125,1.454500675201416,0.03956184908747673,0.0791674256324768,29.200721740722656,0.040442220866680145,-1.9918792247772217,82.1561279296875,0.19175241887569427,-7.378012657165527,107.3505859375,0.0033565599005669355,0.37185025215148926,16.053407669067383,0.16444654762744904,-4.201144218444824,94.27388000488281,0.0068655903451144695,-9.573413848876953,138.10476684570312,0.1199251264333725,-0.2670588493347168,32.914093017578125,0.05972765013575554,-1.9668264389038086,73.48470306396484,0.0006055594421923161,,,
1184000,0.6861854791641235,17.15601348876953,0.7706952095031738,0.5237798690795898,6.917132377624512,0.3356936275959015,0.5885399580001831,0.5768231153488159,0.7599568963050842,-0.05467665195465088,4.239023685455322,0.0038805354852229357,-0.06519842147827148,28.294260025024414,0.002209892962127924,0.011169135570526123,7.32033109664917,0.03760425001382828,0.2520539164543152,12.968611717224121,0.15162380039691925,0.20465010404586792,7.192154407501221,0.09163186699151993,-0.05442774295806885,4.677424907684326,0.013555536046624184,0.05375075340270996,26.65363311767578,0.06059284880757332,0.11601567268371582,26.836347579956055,0.049086056649684906,0.16817623376846313,19.56552505493164,0.04086151346564293,-0.5095189809799194,14.151578903198242,0.11826261132955551,0.18384116888046265,42.511322021484375,0.11203767359256744,0.5435742139816284,14.785210609436035,0.33645525574684143,0.14364707469940186,51.026790618896484,0.10584162920713425,-0.7375071048736572,55.56999588012695,0.21940544247627258,0.41556084156036377,7.194195747375488,0.227781280875206,-0.157598614692688,42.558311462402344,0.025620637461543083,0.5117754936218262,15.378509521484375,0.48797065019607544
