staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
01671020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01673000,0.9375275,0.886,1.638,0.77548254,0.758,0.687,0.8507968,0.751,0.037,-0.060959447,0.002,0.386,,,,0.15785362,0.162,7.124,0.05248639,0.091,7.436,0.4095292,0.482,2.189,0.6402869,0.587,4.067,0.113926254,0.182,11.117,0.52378595,0.59,2.185,,,,,,,,,,,,,,,,,,,0.34224,0.346,1.266,0.33366516,0.29,2.069,0.28018662,0.313,10.943
01674500,0.9381006,0.895,0.79,0.285366,0.227,0.85,0.85144264,0.744,0.4,-0.07495537,0.003,0.705,,,,0.36850744,0.306,4.21,0.17837268,0.137,4.717,0.3159125,0.37,1.062,0.4584708,0.411,2.678,0.12704296,0.089,6.062,0.6802227,0.584,0.154,,,,,,,,,,,,,,,,,,,0.4435562,0.317,0.422,0.20560265,0.214,6.158,0.3701826,0.351,0.923
02035000,0.9153837,0.904,1.269,0.53986573,0.558,1.191,0.81709796,0.699,0.914,0.21172212,0.081,0.346,,,,0.45560247,0.465,3.73,0.24263756,0.251,9.363,0.39604098,0.372,2.421,0.46633413,0.303,2.268,0.5342374,0.491,5.223,0.40337318,0.442,7.646,,,,,,,,,,,,,,,,,,,0.3722065,0.404,1.189,0.45303783,0.374,5.185,0.3983395,0.607,10.832
02041650,0.95765835,0.923,0.649,0.30264685,0.227,0.924,0.8580899,0.752,1.606,-0.027045803,0.0,1.339,,,,0.24496642,0.167,1.582,0.008432061,0.029,1.466,0.48972943,0.474,3.513,0.24941516,0.302,2.205,0.42530975,0.471,4.98,0.4256656,0.31,4.438,,,,,,,,,,,,,,,,,,,0.13198291,0.098,1.782,0.32581067,0.229,2.681,0.41113532,0.534,4.188
02042500,0.85810584,0.836,2.08,0.40536493,0.218,0.835,0.8197996,0.674,1.374,-0.55697113,0.17,0.449,,,,0.46008107,0.224,3.345,,,,,,,0.3148081,0.177,5.368,0.3505351,0.217,7.155,,,,,,,,,,,,,,,,,,,,,,,,,0.22492361,0.102,10.769,0.32860425,0.152,10.851
02085000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02085500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02087580,0.88681203,0.787,1.032,0.5804653,0.343,2.614,0.8335394,0.699,2.643,-0.33800775,0.009,0.663,,,,,,,0.3428034,0.312,1.513,0.4052453,0.464,0.952,0.20767938,0.199,18.753,0.47647542,0.536,6.019,,,,,,,,,,,,,,,,,,,,,,,,,0.42450076,0.332,6.258,0.25697154,0.25,5.641
02089500,0.9094555,0.864,2.936,0.4783956,0.465,1.379,0.6896706,0.591,1.493,-0.1641219,0.019,0.13,0.06557917,0.111,5.467,0.43876085,0.352,1.15,0.13453989,0.163,5.924,0.42728236,0.47,1.762,0.5543572,0.635,5.971,0.43189937,0.511,4.187,,,,,,,,,,,,,,,,0.48663083,0.462,1.941,0.36425257,0.388,1.977,,,,0.5727029,0.524,8.825,0.23164453,0.149,10.405
02091500,0.89925164,0.812,1.826,0.2596862,0.211,0.14,0.7951571,0.632,0.205,-0.0815247,0.005,0.279,-0.07028243,0.052,11.206,0.72874653,0.607,1.355,0.45023748,0.441,4.379,0.44048625,0.328,2.374,0.70841074,0.797,3.806,0.73864526,0.713,0.014,,,,0.07119795,0.027,3.073,0.21807118,0.086,0.384,0.36789966,0.232,0.143,0.5528637,0.36,0.732,0.2503107,0.166,0.338,0.30889717,0.295,4.574,0.5611524,0.346,0.858,0.57165486,0.612,6.215,-0.07261821,0.033,5.826
02096846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02097464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5263681,0.706,8.837
02174250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02175000,0.8980522,0.822,0.878,0.5067012,0.43,0.155,0.74934566,0.567,2.597,-0.19467498,0.037,0.776,-0.08574167,0.055,8.455,0.28025284,0.353,5.808,0.28787273,0.439,6.921,0.36613178,0.281,6.036,0.59422547,0.51,3.311,0.7430666,0.611,5.327,,,,0.47565398,0.464,0.55,0.61216664,0.534,0.401,0.56704795,0.435,5.338,0.6794497,0.611,2.731,0.25477284,0.201,0.976,0.56594545,0.419,2.961,0.7538335,0.625,3.564,0.30449328,0.242,0.231,0.21725795,0.109,3.631
02177000,0.8888824,0.867,1.093,0.045697503,0.021,0.335,0.7469239,0.569,0.193,-0.09780878,0.0,0.759,0.09153654,0.091,0.307,0.011621455,0.029,2.835,-0.0141482055,0.02,2.757,,,,,,,0.19412287,0.202,3.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02198500,0.8916624,0.845,2.602,0.27539626,0.19,2.753,0.5920934,0.528,0.872,-0.30314848,0.092,0.669,,,,,,,,,,,,,,,,0.0032050963,0.054,9.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02203603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02203655,,,,0.5521635,0.43,0.462,,,,-1.1264348,0.058,1.711,0.018389655,0.123,8.998,,,,,,,,,,,,,,,,,,,0.14386165,0.168,4.563,0.15883258,0.179,5.976,,,,0.34382695,0.17,0.189,0.054808527,0.086,1.224,0.19492468,0.416,9.029,0.13833238,0.212,6.432,,,,,,
02203700,,,,0.13912934,0.084,10.424,,,,-1.3957329,0.004,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02207385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02215000,0.8877672,0.916,0.328,0.7131315,0.632,1.659,0.64968264,0.632,0.627,-0.1992404,0.034,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02215500,0.92104745,0.879,0.456,0.5246689,0.6,0.062,0.67919785,0.544,2.741,-0.27182013,0.06,1.54,0.27270707,0.217,1.94,0.022559416,0.104,1.415,0.06943994,0.094,2.588,,,,,,,0.1934036,0.223,2.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02269160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34314302,0.297,9.079
02270500,0.8244341,0.774,2.517,0.5471321,0.431,0.276,0.858339,0.764,1.876,0.3185626,0.102,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02274010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02307359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02310947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02314500,0.8965541,0.81,1.951,0.1566901,0.092,1.243,0.7676699,0.641,3.022,-0.38378376,0.022,1.907,0.3752655,0.24,0.702,,,,,,,,,,,,,-0.034658875,0.133,22.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02318500,0.85547084,0.755,0.617,0.3915048,0.449,8.239,0.13976176,0.026,4.754,-0.57898104,0.146,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02334885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02335870,0.8920229,0.798,0.923,0.30917418,0.13,2.275,0.63556725,0.47,0.022,-1.1712216,0.036,0.54,-0.11868656,0.009,6.763,0.38356283,0.472,4.911,0.34127632,0.634,18.944,0.39966577,0.23,10.541,0.5508675,0.394,1.977,0.28726283,0.336,4.244,,,,,,,,,,,,,,,,0.43154457,0.258,9.29,0.18652694,0.089,2.846,,,,0.34743053,0.256,4.849,0.17722239,0.23,15.695
02336120,,,,0.44775006,0.414,4.181,,,,-0.85560703,0.009,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336300,0.9041261,0.84,1.47,0.43237504,0.345,6.01,0.7629708,0.586,1.231,-0.832803,0.002,1.872,-0.20804767,0.001,3.239,,,,,,,,,,,,,0.7109374,0.564,4.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336360,,,,0.48183802,0.289,1.279,,,,-1.5708303,0.009,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02337410,0.9166716,0.881,1.507,0.2521909,0.151,1.419,0.7084543,0.522,2.275,0.013618048,0.0,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02338000,0.8549314,0.817,0.41,0.510683,0.354,3.556,0.71938753,0.677,4.201,-0.11257123,0.011,0.719,0.0023543988,0.065,6.002,,,,0.118015446,0.205,7.974,0.40044725,0.247,10.022,0.13960868,0.069,0.924,0.49741834,0.599,12.45,,,,,,,,,,,,,,,,0.43465483,0.287,9.349,0.104945906,0.081,0.484,,,,0.24897887,0.203,0.136,0.3588901,0.458,24.903
02338500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02338660,0.9206157,0.854,1.341,0.7327308,0.58,4.05,0.7124607,0.551,2.681,-1.8497766,0.163,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02349500,0.9119403,0.856,3.483,0.030365556,0.026,4.316,0.67071563,0.627,0.89,-0.6189717,0.299,2.485,0.0080683455,0.039,0.871,,,,,,,,,,,,,0.35210857,0.3,2.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02349605,0.8748754,0.884,1.057,0.28518218,0.255,1.426,0.73435575,0.692,1.406,-0.21832146,0.042,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02350080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02353000,0.9314827,0.917,1.925,0.47796166,0.492,5.472,0.7645467,0.611,1.972,0.03157816,0.001,1.365,0.195856,0.103,21.092,,,,,,,,,,,,,-0.073480584,0.031,3.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02356000,0.8456808,0.919,1.754,0.424487,0.58,3.671,0.6710413,0.478,0.659,-0.310982,0.097,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02358000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30902532,0.719,8.805
02359170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61357975,0.56,7.582
02380500,0.9079284,0.837,0.997,0.57603383,0.409,3.74,0.7580578,0.618,1.257,-0.42357245,0.1,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02381090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02387000,0.91640466,0.884,1.922,0.6095311,0.591,6.485,0.8512324,0.748,3.215,-0.46896523,0.197,2.914,0.16273773,0.161,4.46,0.30869067,0.174,9.538,0.01401057,0.021,8.888,,,,,,,0.66675806,0.636,2.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392000,0.9134802,0.904,3.635,0.33103222,0.207,1.979,0.7983671,0.672,0.378,-0.29371482,0.04,1.122,-0.098067164,0.063,8.073,,,,,,,,,,,,,0.02787371,0.078,4.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392360,0.9153635,0.852,1.371,0.5411,0.516,0.609,0.8153716,0.695,1.435,-1.8715599,0.082,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392780,0.89536834,0.824,0.042,0.586167,0.688,2.339,0.77100694,0.596,0.761,-1.3364619,0.183,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02413210,0.9277159,0.871,2.677,0.36326984,0.271,3.522,0.7576784,0.591,1.892,-1.0903746,0.257,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03056250,0.94738305,0.918,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03085000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03230450,0.8684661,0.819,6.835,-0.12357956,0.014,5.548,0.5357922,0.314,5.863,-4.7177606,0.01,5.325,,,,,,,0.5602212,0.562,4.315,0.47282082,0.333,0.694,0.5920493,0.519,2.569,0.5866801,0.642,0.247,,,,,,,,,,,,,,,,0.2695001,0.168,11.701,0.16334443,0.106,13.593,0.5621093,0.368,0.802,0.20744947,0.198,14.895,0.49836564,0.435,1.695
03230500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42596218,0.587,11.806
03339000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03353637,0.83669573,0.715,1.428,0.027324852,0.001,0.812,0.3251032,0.124,3.377,-7.682503,0.053,1.951,0.32562822,0.127,9.598,0.5198898,0.322,6.156,0.71036154,0.655,0.438,0.32287472,0.108,7.034,-0.0055614193,0.003,0.61,0.53404796,0.679,17.439,,,,,,,,,,,,,,,,0.034464434,0.013,13.152,-0.22057252,0.008,11.374,,,,0.25041285,0.112,1.892,0.24189495,0.194,44.079
03376350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5346183,0.452,5.689
03497300,0.76733917,0.714,3.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34106082,0.228,3.044,0.2775846,0.203,3.668,-0.072115086,0.0,0.395,-0.056584716,0.021,2.615,0.013589185,0.048,1.893,0.26238266,0.244,6.597,-0.037952103,0.001,1.56,,,,,,
04063700,0.8951941,0.84,1.604,0.50365543,0.302,0.861,,,,,,,,,,,,,,,,0.45415118,0.287,10.673,,,,,,,,,,0.55021125,0.353,2.381,0.59272945,0.402,1.342,0.56974113,0.336,0.759,0.41921085,0.238,4.066,0.618047,0.398,6.461,0.64432514,0.438,10.41,0.81073624,0.713,0.932,,,,,,
04072150,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40077138,0.257,6.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04073462,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17455107,0.181,1.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15893298,0.159,2.558
04073468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35416836,0.28,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014570463,0.084,7.986
04077630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04084445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13618967,0.166,4.397
04085119,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64407754,0.491,4.286,,,,,,,,,,,,,,,,,,,,,,,,,0.44356033,0.532,3.915,,,
40851325,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43772763,0.288,12.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40851385,,,,,,,,,,,,,,,,,,,0.35567865,0.495,3.138,,,,0.24772927,0.296,36.376,0.5714618,0.601,1.809,,,,,,,,,,,,,,,,0.39146957,0.277,1.374,,,,,,,0.2300686,0.238,10.794,,,
04085427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2610723,0.215,1.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04087120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008344421,0.054,17.887,,,,,,,,,,,,,,,,0.41688228,0.283,2.064,,,,,,,,,,,,
04087170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04137500,0.96707714,0.964,1.478,0.14404248,0.033,1.066,0.9377917,0.906,0.719,0.022928346,0.012,0.437,,,,,,,0.28341,0.323,3.466,,,,,,,0.18941909,0.053,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04161820,0.9163898,0.905,3.133,0.35827786,0.171,3.886,0.7423427,0.808,2.109,-0.5010759,0.009,0.591,0.13097678,0.135,6.23,,,,0.21690023,0.203,0.117,0.5973407,0.444,17.826,0.54244155,0.404,10.41,0.29469705,0.353,6.821,,,,,,,,,,,,,,,,0.4996936,0.314,3.633,0.41932395,0.323,1.137,,,,0.22951046,0.131,4.558,0.21714838,0.159,16.951
04165500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04176500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04178000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04183500,,,,,,,,,,,,,,,,0.4610234,0.4,5.581,0.3915678,0.367,3.261,,,,0.51581603,0.399,2.841,0.41876766,0.441,2.771,,,,,,,,,,,,,,,,,,,,,,,,,0.0055315215,0.047,9.304,,,
04186500,,,,,,,,,,,,,,,,0.69048786,0.591,13.082,0.48855904,0.517,3.554,,,,0.66544414,0.625,5.015,0.46130404,0.468,1.798,,,,,,,,,,,,,,,,,,,,,,,,,0.22221205,0.179,23.865,0.31306466,0.379,6.723
04188496,,,,,,,,,,,,,,,,0.57300735,0.45,3.689,0.6422718,0.526,6.947,,,,0.70937586,0.565,10.041,0.68905795,0.557,14.492,,,,,,,,,,,,,,,,0.7654701,0.623,9.536,,,,,,,0.25442824,0.208,2.927,0.6449927,0.559,18.216
04191500,,,,,,,,,,,,,,,,0.4525515,0.417,1.323,0.51301014,0.539,2.876,,,,0.70534325,0.592,4.021,0.55599886,0.654,0.659,,,,,,,,,,,,,,,,,,,,,,,,,0.1460701,0.113,28.763,0.4018685,0.533,5.309
04192500,,,,,,,,,,,,,,,,0.44075432,0.306,3.873,0.5220284,0.374,0.697,,,,0.5961641,0.527,7.475,0.64158916,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.061675146,0.068,14.224,0.54706264,0.669,7.854
04193500,0.9078053,0.898,5.982,0.03535928,0.045,1.265,0.45388293,0.282,2.237,-0.21097267,0.024,1.506,0.4476928,0.305,1.459,0.5463792,0.51,1.755,0.16933218,0.108,0.496,0.56771946,0.534,1.12,0.4919926,0.31,1.353,0.4560405,0.589,1.949,,,,0.29508662,0.154,0.783,-0.037074596,0.007,0.153,,,,,,,0.51163363,0.511,0.319,0.27290738,0.241,1.619,,,,0.0969958,0.15,23.784,0.49129745,0.645,8.605
04197100,,,,,,,,,,,,,,,,0.79589164,0.775,0.003,,,,,,,,,,0.7565704,0.662,9.806,,,,,,,,,,,,,,,,0.5581971,0.429,2.9,,,,,,,,,,,,
04198000,,,,,,,,,,,,,,,,0.6085805,0.574,1.875,,,,,,,,,,0.5867902,0.601,2.019,,,,,,,,,,,,,,,,0.6299699,0.593,0.267,,,,,,,,,,0.53754,0.645,11.902
04199000,,,,,,,,,,,,,,,,0.5632816,0.576,0.218,,,,,,,,,,0.4846141,0.449,3.377,,,,,,,,,,,,,,,,0.70197505,0.578,0.771,,,,,,,,,,,,
04208000,,,,,,,,,,,,,,,,0.42169607,0.345,2.288,,,,,,,,,,0.24013114,0.245,1.873,,,,,,,,,,,,,,,,0.24574304,0.232,3.862,,,,,,,,,,0.34423593,0.433,8.429
04212100,,,,,,,,,,,,,,,,0.45166484,0.443,0.195,,,,,,,,,,0.44390595,0.382,8.629,,,,,,,,,,,,,,,,0.70378333,0.668,0.401,,,,,,,,,,,,
04213500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422026250,,,,0.53149337,0.332,3.564,,,,,,,,,,0.08412841,0.053,3.351,0.30349594,0.155,6.53,,,,0.7783212,0.691,4.081,0.608661,0.464,6.119,,,,,,,,,,,,,,,,0.5926395,0.503,4.103,-0.12596826,0.001,2.987,,,,0.49769953,0.426,14.403,,,
04229500,,,,,,,,,,,,,,,,0.66728115,0.503,1.904,0.46672547,0.404,3.405,,,,0.5282396,0.474,0.503,0.29463035,0.243,3.709,,,,,,,,,,,,,,,,0.5351802,0.366,1.381,0.4542767,0.399,3.87,,,,0.22756016,0.17,0.057,,,
04230500,,,,0.6669983,0.577,0.73,,,,,,,,,,0.8027692,0.76,0.04,0.5147056,0.457,0.272,,,,0.37492812,0.374,11.274,0.28407913,0.299,8.491,,,,,,,,,,,,,,,,0.5588133,0.374,3.127,0.75659025,0.675,2.228,,,,0.37489864,0.3,5.613,,,
04231000,,,,,,,,,,,,,,,,0.7441106,0.592,2.362,0.26287103,0.207,1.579,,,,0.40569085,0.558,17.824,0.2350289,0.222,11.388,,,,,,,,,,,,,,,,0.6019318,0.423,0.197,0.679736,0.66,3.544,,,,-0.050366506,0.074,14.485,,,
04232034,,,,,,,,,,,,,,,,0.08581953,0.038,2.277,0.13179459,0.134,5.524,,,,0.16876045,0.24,4.647,0.075835064,0.13,2.635,,,,,,,,,,,,,,,,0.38415194,0.259,3.392,0.42876402,0.378,2.359,,,,-0.1367261,0.017,2.54,,,
04232050,,,,,,,,,,,,,,,,0.50688547,0.366,2.108,0.2539264,0.208,2.914,,,,0.42159796,0.398,4.199,0.14550804,0.149,2.576,,,,,,,,,,,,,,,,0.52185565,0.489,0.696,0.32855406,0.308,0.781,,,,-0.04132529,0.065,10.128,,,
423205010,,,,0.33421215,0.344,0.298,,,,,,,,,,0.40639183,0.32,1.984,0.33343422,0.289,2.303,,,,0.5126944,0.425,1.581,0.28018087,0.254,3.022,,,,,,,,,,,,,,,,0.38183442,0.318,0.337,0.42297235,0.388,1.89,,,,0.21139976,0.189,2.702,,,
05014300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05124480,0.94230986,0.898,2.095,,,,,,,,,,,,,,,,,,,0.7093159,0.571,15.768,,,,,,,0.525707,0.278,2.238,0.12273828,0.016,1.932,0.36951825,0.152,3.386,0.087004855,0.011,5.463,-0.017643262,0.005,2.457,0.7260481,0.615,7.077,0.3070649,0.156,6.346,0.66266125,0.462,0.01,,,,,,
05287890,0.94471246,0.9,1.686,0.4562796,0.22,0.985,0.54178065,0.319,3.676,-1.9720137,0.003,0.749,,,,0.47310886,0.27,6.821,0.81623834,0.706,5.856,0.34855336,0.239,35.207,,,,0.5928752,0.533,2.35,,,,,,,,,,,,,,,,0.66051257,0.506,6.648,,,,,,,0.3711989,0.275,7.465,,,
05288705,0.86907697,0.851,0.556,0.41264758,0.377,0.722,0.69717276,0.659,4.352,-2.2825441,0.007,0.031,0.28380814,0.252,8.086,0.2899258,0.119,1.53,0.25705877,0.123,6.959,0.5978426,0.439,3.106,0.42931816,0.289,4.168,0.08032942,0.068,6.73,,,,,,,,,,,,,,,,0.36598232,0.224,4.257,0.49777326,0.349,7.861,,,,0.35115454,0.277,5.955,0.30272982,0.224,37.289
05325000,0.895245,0.868,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32702518,0.279,4.808
05406500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05413500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40251443,0.524,2.486
05424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6084413,0.651,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05424057,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363528,0.439,7.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05427718,,,,,,,,,,,,,,,,0.43402976,0.399,6.688,0.5228569,0.473,21.469,,,,0.6460368,0.703,11.599,0.54298484,0.574,1.646,,,,,,,,,,,,,,,,,,,,,,,,,0.15128514,0.439,77.58,0.27522323,0.366,0.509
05427850,,,,,,,,,,,,,,,,,,,,,,,,,0.06398635,0.101,4.006,0.43074644,0.302,5.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21901155,0.17,7.943
05427948,,,,,,,,,,,,,,,,0.761513,0.644,4.89,0.5420431,0.65,2.954,,,,0.49949637,0.463,8.176,0.5069408,0.48,0.356,,,,,,,,,,,,,,,,,,,,,,,,,0.42903194,0.298,23.363,0.599392,0.547,7.238
54310157,,,,,,,,,,,,,,,,0.463715,0.216,3.735,,,,,,,,,,0.23366308,0.176,5.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089239515,0.098,9.981
05431016,,,,,,,,,,,,,,,,,,,,,,,,,0.56803524,0.559,1.203,0.5107778,0.48,3.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12111176,0.136,1.962
05431017,,,,,,,,,,,,,,,,,,,,,,,,,0.6202904,0.546,2.967,0.50992936,0.457,1.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26021546,0.208,8.005
05431022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52959883,0.347,17.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05432695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
