staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
01054200,0.9399292469024658,0.9459999799728394,3.0450000762939453,0.3226664662361145,0.13500000536441803,15.897000312805176,,,,0.13541501760482788,0.04699999839067459,3.1549999713897705,,,,,,,,,,-4.664398670196533,0.032999999821186066,277.0889892578125,-4.450587749481201,0.004000000189989805,84.31300354003906,,,,0.23194974660873413,0.13300000131130219,9.366999626159668,-0.15176725387573242,0.04100000113248825,28.239999771118164,-0.43795526027679443,0.0,17.06399917602539,0.17984694242477417,0.04899999871850014,12.881999969482422,0.19416052103042603,0.1120000034570694,14.975000381469727,-0.9073017835617065,0.03500000014901161,54.36199951171875,-1.7233054637908936,0.04399999976158142,3.4170000553131104,-0.07220292091369629,0.07999999821186066,60.5620002746582,-10132.181640625,0.0,39.34000015258789,,,
01097000,,,,,,,,,,,,,,,,,,,,,,,,,0.16395771503448486,0.164000004529953,58.46500015258789,0.259691059589386,0.14900000393390656,38.845001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01111500,0.9416179656982422,0.9670000076293945,5.48199987411499,0.1130184531211853,0.014999999664723873,12.569000244140625,0.8476768732070923,0.8489999771118164,4.945000171661377,0.12913626432418823,0.028999999165534973,0.41499999165534973,,,,0.49199920892715454,0.2770000100135803,17.47800064086914,0.41826045513153076,0.1889999955892563,13.248000144958496,0.19950759410858154,0.296999990940094,45.39400100708008,-5.673668384552002,0.00800000037997961,85.56600189208984,0.37801599502563477,0.17900000512599945,21.298999786376953,,,,-0.4955880641937256,0.0020000000949949026,42.59600067138672,-0.6780780553817749,0.0010000000474974513,52.01499938964844,0.19133633375167847,0.04600000008940697,10.604999542236328,,,,0.03431808948516846,0.004000000189989805,19.077999114990234,,,,,,,0.228135883808136,0.3089999854564667,11.454999923706055,-0.27040815353393555,0.007000000216066837,87.9260025024414
01116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01118500,0.8734920024871826,0.953000009059906,12.416000366210938,0.3065219521522522,0.12800000607967377,23.409000396728516,0.8410943746566772,0.7089999914169312,0.010999999940395355,0.11318087577819824,0.14000000059604645,2.7920000553131104,,,,0.30998867750167847,0.2840000092983246,25.415000915527344,0.1337769627571106,0.03400000184774399,14.744000434875488,-0.029248952865600586,0.11100000143051147,32.58700180053711,0.029005467891693115,0.16599999368190765,30.954999923706055,0.005453824996948242,0.04600000008940697,17.35300064086914,,,,0.4293357729911804,0.367000013589859,29.67799949645996,0.497428834438324,0.3059999942779541,8.180000305175781,0.2448781132698059,0.061000000685453415,0.23800000548362732,,,,-0.022236943244934082,0.0,1.5329999923706055,,,,,,,-0.006041407585144043,0.04100000113248825,58.05500030517578,0.12520653009414673,0.09099999815225601,51.04899978637695
01124000,0.9100608825683594,0.9670000076293945,8.494999885559082,0.11498254537582397,0.06400000303983688,16.312000274658203,0.9200412034988403,0.859000027179718,1.8380000591278076,0.12317132949829102,0.01600000075995922,1.4270000457763672,-0.33294856548309326,0.024000000208616257,57.12900161743164,0.27115094661712646,0.08500000089406967,7.482999801635742,0.5675789713859558,0.3449999988079071,9.319000244140625,-0.00708162784576416,0.003000000026077032,14.51200008392334,-2.9698731899261475,0.0,112.61900329589844,0.19724488258361816,0.07199999690055847,16.055999755859375,,,,-0.09244334697723389,0.0,12.994999885559082,-0.24306130409240723,0.004000000189989805,20.000999450683594,-0.07442450523376465,0.024000000208616257,28.033000946044922,0.26004886627197266,0.1899999976158142,7.160999774932861,-0.0034407377243041992,0.010999999940395355,27.84000015258789,-0.2744126319885254,0.014000000432133675,9.501999855041504,0.43730831146240234,0.20499999821186066,6.656000137329102,0.42958855628967285,0.35199999809265137,31.344999313354492,,,
01125100,0.9162995219230652,0.9800000190734863,4.359000205993652,0.2901536226272583,0.10000000149011612,7.474999904632568,0.8955295085906982,0.925000011920929,4.020999908447266,0.3144575357437134,0.10100000351667404,1.0570000410079956,-0.2734262943267822,0.028999999165534973,34.99700164794922,0.14779937267303467,0.13699999451637268,16.113000869750977,0.17130953073501587,0.12399999797344208,9.66100025177002,-0.018288254737854004,0.052000001072883606,21.65399932861328,-1.584829568862915,0.003000000026077032,198.5290069580078,0.12998056411743164,0.05000000074505806,38.50299835205078,,,,0.1510394811630249,0.02500000037252903,10.373000144958496,-3.452655792236328,0.012000000104308128,24.45800018310547,0.2633415460586548,0.09000000357627869,7.2270002365112305,0.3260660171508789,0.16599999368190765,10.595000267028809,0.16013377904891968,0.029999999329447746,11.810999870300293,0.021524250507354736,0.0010000000474974513,1.0490000247955322,0.419408917427063,0.24500000476837158,14.059000015258789,0.0006272792816162109,0.009999999776482582,2.627000093460083,,,
01127000,0.9509965181350708,0.9729999899864197,3.98799991607666,0.3133088946342468,0.1340000033378601,26.492000579833984,0.9357293248176575,0.9150000214576721,0.15000000596046448,-0.012741565704345703,0.0,0.2849999964237213,-0.17811083793640137,0.0010000000474974513,18.97800064086914,-0.036040306091308594,0.0010000000474974513,5.333000183105469,0.4677853584289551,0.27300000190734863,10.654000282287598,0.3602733016014099,0.17100000381469727,15.392000198364258,-0.19018423557281494,0.12300000339746475,99.65399932861328,0.22326183319091797,0.1889999955892563,11.425000190734863,,,,0.3991587162017822,0.22100000083446503,27.114999771118164,0.1640704870223999,0.1720000058412552,34.58399963378906,0.11120110750198364,0.029999999329447746,25.405000686645508,0.272919237613678,0.25099998712539673,10.864999771118164,0.2767483592033386,0.09399999678134918,18.42799949645996,-0.04544389247894287,0.0,22.583999633789062,0.32191532850265503,0.3659999966621399,8.670000076293945,0.39479178190231323,0.3569999933242798,17.95199966430664,,,
01170100,0.8795548677444458,0.953000009059906,7.0370001792907715,0.35830092430114746,0.1720000058412552,5.363999843597412,0.8065786361694336,0.8450000286102295,3.7070000171661377,0.18711793422698975,0.0430000014603138,2.2170000076293945,,,,,,,,,,0.5905838012695312,0.367000013589859,10.446999549865723,-29.17925262451172,0.014000000432133675,67.10299682617188,,,,-0.1364731788635254,0.004000000189989805,9.04699993133545,0.08087408542633057,0.19699999690055847,55.066001892089844,-0.5019844770431519,0.17599999904632568,35.994998931884766,0.07804572582244873,0.125,19.361000061035156,0.12951236963272095,0.2680000066757202,42.439998626708984,-0.05114412307739258,0.0,13.166999816894531,0.15809911489486694,0.03700000047683716,23.781999588012695,-0.27553415298461914,0.0020000000949949026,60.20000076293945,-1.1611971855163574,0.00800000037997961,152.20199584960938,,,
01184000,0.9080706834793091,0.9620000123977661,7.561999797821045,0.04677683115005493,0.08900000154972076,41.5260009765625,0.9431858658790588,0.8920000195503235,1.0329999923706055,-0.1329658031463623,0.0010000000474974513,0.36899998784065247,0.021822094917297363,0.05400000140070915,26.805999755859375,0.23040109872817993,0.054999999701976776,7.673999786376953,0.09655225276947021,0.0989999994635582,4.169000148773193,0.31454718112945557,0.14900000393390656,16.775999069213867,-0.1519012451171875,0.035999998450279236,31.274999618530273,-0.14557063579559326,0.0020000000949949026,32.95399856567383,0.20496994256973267,0.052000001072883606,16.725000381469727,0.3459746241569519,0.1289999932050705,12.248000144958496,-1.2068393230438232,0.14900000393390656,77.23899841308594,0.2685788869857788,0.11999999731779099,11.314000129699707,0.199975848197937,0.11699999868869781,9.461000442504883,0.10033267736434937,0.012000000104308128,13.78600025177002,-0.9902846813201904,0.09099999815225601,36.505001068115234,0.18498921394348145,0.18700000643730164,12.704999923706055,-0.1363697052001953,0.014000000432133675,25.82900047302246,-0.2566436529159546,0.04500000178813934,55.65399932861328
