staid,00010_kge,00010_pbias,00010_r2,00095_kge,00095_pbias,00095_r2,00300_kge,00300_pbias,00300_r2,00400_kge,00400_pbias,00400_r2,00405_kge,00405_pbias,00405_r2,00600_kge,00600_pbias,00600_r2,00605_kge,00605_pbias,00605_r2,00618_kge,00618_pbias,00618_r2,00660_kge,00660_pbias,00660_r2,00665_kge,00665_pbias,00665_r2,00681_kge,00681_pbias,00681_r2,00915_kge,00915_pbias,00915_r2,00925_kge,00925_pbias,00925_r2,00930_kge,00930_pbias,00930_r2,00935_kge,00935_pbias,00935_r2,00940_kge,00940_pbias,00940_r2,00945_kge,00945_pbias,00945_r2,00955_kge,00955_pbias,00955_r2,71846_kge,71846_pbias,71846_r2,80154_kge,80154_pbias,80154_r2
1054200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111500,0.6756786108016968,11.323192596435547,0.8410905599594116,0.03704923391342163,9.380549430847168,0.0019692888017743826,0.8158754110336304,1.8139315843582153,0.721365749835968,-0.1873166561126709,0.9415310621261597,0.0020410676952451468,,,,,,,0.08615320920944214,13.869643211364746,0.1520034223794937,,,,,,,-0.021855711936950684,44.735801696777344,0.03662347048521042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118500,0.8262107968330383,7.3842363357543945,0.8794415593147278,0.6397385597229004,6.148436546325684,0.43619248270988464,0.8432615995407104,2.967888355255127,0.7202118039131165,0.1989116668701172,0.2265876829624176,0.33124420046806335,,,,0.37552040815353394,2.2441697120666504,0.1421806961297989,0.1541563868522644,5.917221546173096,0.06912511587142944,0.21799498796463013,26.039453506469727,0.16046757996082306,-0.0340116024017334,38.91777420043945,0.06563226878643036,0.12822216749191284,21.5707950592041,0.027039412409067154,,,,0.584281861782074,13.966670989990234,0.3747425973415375,0.6356362104415894,6.073159694671631,0.421752393245697,,,,,,,0.2973780035972595,25.828510284423828,0.6303259134292603,,,,,,,0.3711181879043579,28.189695358276367,0.2641057074069977,,,
1124000,0.9243859052658081,3.666672945022583,0.9066362977027893,0.39483749866485596,18.89237403869629,0.4492764472961426,0.8124734163284302,3.070547103881836,0.8274237513542175,0.3541637063026428,0.6810711622238159,0.26435399055480957,,,,0.19755077362060547,7.1685895919799805,0.15521536767482758,0.3262447714805603,7.396000862121582,0.2447292059659958,-0.35484230518341064,19.582677841186523,0.05327219516038895,0.27288997173309326,2.9177236557006836,0.1333106905221939,0.07637375593185425,22.09502601623535,0.20547226071357727,,,,0.28773999214172363,8.669754028320312,0.1504129022359848,0.15902245044708252,39.594093322753906,0.2802785336971283,,,,,,,0.34614115953445435,23.345664978027344,0.37701699137687683,0.061884522438049316,5.5383100509643555,0.008397728204727173,,,,0.12318432331085205,18.30071449279785,0.14380785822868347,,,
1125100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127000,0.8887684941291809,1.0688575506210327,0.8494113087654114,0.4263671040534973,0.8842663168907166,0.35896167159080505,0.8793940544128418,0.3140878975391388,0.7744583487510681,0.156174898147583,1.034516453742981,0.16356131434440613,,,,0.36474740505218506,3.9797589778900146,0.16009937226772308,0.10287898778915405,13.898585319519043,0.19639410078525543,0.2771010398864746,17.009660720825195,0.1652105748653412,-0.01928555965423584,12.802937507629395,0.07473275065422058,0.32770752906799316,5.967106819152832,0.30717939138412476,,,,0.34338343143463135,8.404073715209961,0.1712203025817871,0.5404316186904907,26.82308578491211,0.3989042043685913,,,,,,,0.3105001449584961,23.558950424194336,0.47440648078918457,0.3746846318244934,4.031125068664551,0.1604924350976944,,,,0.0008347630500793457,33.36154556274414,0.08912146091461182,,,
1170100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184000,0.9068177938461304,1.6240172386169434,0.8985710144042969,0.4539099931716919,1.7634321451187134,0.21503452956676483,0.8764173984527588,1.9197967052459717,0.8210428357124329,0.015146732330322266,0.0309141818434,0.02762802690267563,-0.30335497856140137,19.25955581665039,5.269699249765836e-05,0.08071476221084595,4.838147163391113,0.06562855839729309,0.14056432247161865,5.1167378425598145,0.12736600637435913,0.38702821731567383,6.958034038543701,0.2953876554965973,0.25008660554885864,18.60409927368164,0.20720180869102478,0.323586642742157,10.819526672363281,0.1267065852880478,,,,0.3694988489151001,8.894043922424316,0.2660616338253021,-0.7520110607147217,57.58810043334961,0.29968658089637756,0.2660027742385864,11.763326644897461,0.22287318110466003,0.021176576614379883,13.869847297668457,0.03474310413002968,0.3688583970069885,3.0471551418304443,0.16747890412807465,0.6014517545700073,13.976531028747559,0.5086677670478821,0.0018704533576965332,1.3337149620056152,0.0035459797363728285,0.08152133226394653,35.69956588745117,0.31382057070732117,,,
