staid,00010_kge,00010_r2,00010_pbias,00095_kge,00095_r2,00095_pbias,00300_kge,00300_r2,00300_pbias,00400_kge,00400_r2,00400_pbias,00405_kge,00405_r2,00405_pbias,00600_kge,00600_r2,00600_pbias,00605_kge,00605_r2,00605_pbias,00618_kge,00618_r2,00618_pbias,00660_kge,00660_r2,00660_pbias,00665_kge,00665_r2,00665_pbias,00681_kge,00681_r2,00681_pbias,00915_kge,00915_r2,00915_pbias,00925_kge,00925_r2,00925_pbias,00930_kge,00930_r2,00930_pbias,00935_kge,00935_r2,00935_pbias,00940_kge,00940_r2,00940_pbias,00945_kge,00945_r2,00945_pbias,00955_kge,00955_r2,00955_pbias,71846_kge,71846_r2,71846_pbias,80154_kge,80154_r2,80154_pbias
01631000,0.69329154,0.846,28.854,-0.21670172,0.015,67.581,0.21647981,0.257,41.939,-1.8504893,0.061,33.536,,,,0.6441681,0.484,6.774,,,,,,,-0.3040023,0.106,110.938,-1.3353885,0.042,200.02,,,,,,,,,,,,,,,,,,,,,,,,,-0.8652141,0.001,159.075,-1.33774,0.008,202.696
01634000,0.63927853,0.834,34.626,0.023176763,0.099,66.634,0.32468218,0.352,39.176,-3.3382401,0.067,33.823,,,,0.43745875,0.336,31.904,,,,,,,0.0736563,0.257,52.4,-0.58721125,0.017,127.806,,,,,,,,,,,,,,,,,,,,,,,,,-0.12340442,0.075,85.001,-1.1255705,0.001,186.244
01645704,0.6347476,0.806,31.977,0.36183247,0.409,51.834,0.19086349,0.373,50.212,-4.460456,0.014,43.38,,,,0.22702058,0.161,36.259,0.43065506,0.306,5.136,,,,-0.5705846,0.012,121.318,0.18387194,0.294,56.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.23473535,0.009,36.678,0.19948354,0.197,51.93
01645762,0.5273136,0.76,40.977,0.26713288,0.147,38.691,0.19655535,0.307,45.611,-3.599306,0.018,44.337,,,,0.196979,0.083,36.032,0.48828346,0.337,24.596,,,,-0.008306628,0.119,59.321,0.4082987,0.29,15.624,,,,,,,,,,,,,,,,,,,,,,,,,-0.037249513,0.007,32.605,0.63284206,0.415,2.211
01646305,0.5753328,0.765,38.353,0.18922825,0.203,59.572,0.33014426,0.45,46.945,-3.4086895,0.001,44.667,,,,-0.16025464,0.003,66.699,0.51912415,0.476,31.621,,,,0.43496123,0.337,6.008,0.62802666,0.529,7.44,,,,,,,,,,,,,,,,,,,,,,,,,0.084197186,0.019,30.424,0.55529344,0.509,1.838
01649190,0.65697396,0.822,32.683,0.20078689,0.244,27.032,0.19118789,0.317,43.436,-6.051322,0.073,41.887,,,,0.3818041,0.306,13.44,,,,0.047145005,0.238,79.593,,,,0.54780537,0.598,34.878,,,,,,,,,,,,,,,,,,,,,,,,,0.2417797,0.152,7.482,0.37886965,0.499,50.308
01649500,0.6176849,0.781,36.032,0.023279574,0.191,75.19,0.19302948,0.28,46.035,-2.5421386,0.018,42.002,,,,0.3315012,0.233,6.688,,,,-0.019924285,0.057,67.914,-0.08744735,0.237,83.261,0.37083486,0.314,28.01,,,,,,,,,,,,,,,,-0.08527191,0.001,21.455,,,,,,,0.15822539,0.038,21.457,0.23167531,0.467,68.474
01654000,0.30015916,0.723,67.284,-0.103854045,0.022,58.196,-0.8756553,0.096,155.39,-6.9270854,0.013,139.64,,,,-0.28374007,0.431,39.689,,,,,,,0.3262055,0.321,22.297,0.018133821,0.4,68.05,,,,,,,,,,,,,,,,,,,,,,,,,0.049767677,0.182,72.823,-0.5300419,0.002,72.71
01656903,0.5896387,0.793,35.906,0.23524033,0.264,58.119,0.32048452,0.385,49.664,-2.7420144,0.0,46.146,,,,-0.034602534,0.041,58.535,0.48943594,0.367,14.639,,,,0.31185386,0.23,38.543,0.28397155,0.201,5.683,,,,,,,,,,,,,,,,,,,,,,,,,-0.0652073,0.001,43.852,0.13055748,0.321,45.306
01658000,0.58561766,0.84,40.123,0.17409442,0.104,43.282,0.33565274,0.359,46.84,-1.9735793,0.122,47.216,,,,-0.0007287925,0.009,25.688,,,,0.065595925,0.244,78.566,0.53425646,0.472,14.611,0.42381424,0.235,0.56,,,,,,,,,,,,,,,,,,,,,,,,,-0.009782276,0.242,73.671,0.12422189,0.142,3.945
01658500,0.4622649,0.76,51.4,-0.028194044,0.102,77.024,0.24666247,0.258,56.819,-1.6848456,0.007,69.826,,,,0.36037377,0.539,41.242,,,,,,,-0.44801888,0.071,113.953,0.2586935,0.393,9.008,,,,,,,,,,,,,,,,,,,,,,,,,-0.806107,0.122,162.841,0.39053598,0.477,51.029
01659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01667500,0.6302228,0.806,35.097,-0.07131827,0.009,44.62,0.26746318,0.511,44.223,-1.6381806,0.009,37.197,,,,0.09052741,0.075,44.176,,,,,,,0.051656105,0.233,55.124,-1.2367231,0.005,195.83,,,,,,,,,,,,,,,,,,,,,,,,,-0.41121188,0.054,116.297,-1.677319,0.04,239.189
01668000,0.5661017,0.8,41.412,0.02437813,0.057,49.346,0.44179675,0.457,36.58,-1.5378947,0.046,39.395,,,,0.25873727,0.326,47.3,,,,0.77097815,0.6,3.527,-0.1539062,0.1,75.283,-0.67853767,0.029,142.559,0.18768673,0.165,51.708,,,,,,,,,,,,,,,,,,,0.24737895,0.09,27.474,-0.39182243,0.017,102.515,-0.72519857,0.047,148.644
01671020,0.6770379,0.856,31.217,-0.17513938,0.007,52.645,0.24030036,0.36,53.96,-2.556676,0.099,48.527,,,,0.4248319,0.307,28.968,,,,,,,0.054785777,0.017,28.171,-0.15281576,0.101,86.838,,,,,,,,,,,,,,,,,,,,,,,,,0.27314043,0.246,12.342,-0.45787895,0.129,113.678
01673000,0.7666963,0.867,22.256,-0.91091275,0.232,144.052,0.35204804,0.415,44.32,-2.416331,0.034,36.402,,,,0.3454163,0.234,37.472,,,,0.117924556,0.169,64.824,-0.1943495,0.045,89.646,0.42834768,0.247,6.057,0.47480863,0.335,15.214,,,,,,,,,,,,,,,,,,,0.0077237757,0.074,40.42,0.011298983,0.085,61.362,0.17608374,0.135,50.724
01674500,0.71610683,0.86,27.358,0.11866842,0.124,47.435,0.40057665,0.426,43.419,-1.7903806,0.014,37.652,,,,0.5791496,0.457,25.144,,,,0.35430345,0.283,42.377,0.485552,0.374,25.595,0.49129808,0.369,11.17,0.69761926,0.719,10.447,,,,,,,,,,,,,,,,,,,0.08518388,0.036,35.768,-1.0225227,0.013,170.779,0.10563135,0.163,43.471
02035000,0.6130723,0.859,35.952,0.015940145,0.133,72.464,0.5703414,0.554,23.117,-1.5771035,0.03,29.292,,,,0.05156686,0.147,71.339,,,,0.5069623,0.408,33.487,0.055846058,0.083,61.639,-0.9075061,0.009,167.445,0.375423,0.249,10.182,,,,,,,,,,,,,,,,,,,0.44650084,0.245,3.271,-0.57252896,0.012,128.93,-0.80661887,0.113,164.91
02041650,0.7868332,0.801,18.26,-0.21953493,0.007,46.976,0.5552492,0.547,28.583,-1.8976387,0.041,28.48,,,,0.27490836,0.107,25.165,,,,0.027160183,0.143,72.66,0.12834276,0.273,49.809,-0.030201668,0.013,12.96,0.3718898,0.248,4.548,,,,,,,,,,,,,,,,,,,-0.021630283,0.02,46.659,0.16102117,0.286,58.925,0.05843534,0.145,36.092
02042500,0.6201687,0.815,35.861,-0.09937294,0.173,89.251,0.38008407,0.506,52.349,-1.7611042,0.055,46.063,,,,0.49279836,0.377,32.896,,,,,,,-0.032606076,0.145,76.54,0.34340832,0.329,36.824,,,,,,,,,,,,,,,,,,,,,,,,,-0.4872418,0.111,119.901,-0.094782285,0.051,6.207
02085000,0.45122486,0.651,50.093,-0.5071692,0.106,53.878,0.20692562,0.583,41.718,-2.7344763,0.019,42.505,,,,,,,0.35858592,0.366,38.423,,,,-0.01705473,0.112,51.556,0.2979652,0.421,12.257,,,,-0.2720199,0.019,53.779,-0.42822438,0.087,47.558,-0.5249503,0.188,45.543,0.21143217,0.18,47.882,-0.30677405,0.032,56.358,-0.5736209,0.096,81.979,,,,-0.03067154,0.104,21.373,0.16907443,0.398,36.735
02085500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02087580,0.41602984,0.753,52.398,0.0894916,0.096,57.866,0.26833886,0.451,65.363,-3.1527202,0.044,59.822,-1.021767,0.009,157.014,-0.5730218,0.037,112.301,0.10971237,0.183,65.372,0.08061093,0.113,50.101,-0.06846568,0.054,48.686,0.25265497,0.354,62.018,-1.7033483,0.03,215.215,,,,,,,,,,,,,0.19813305,0.347,36.345,-0.036197983,0.188,86.116,,,,-0.0021802587,0.072,39.012,-0.111480355,0.322,81.355
02089500,0.73977965,0.847,21.747,-0.3621828,0.013,97.706,0.40175372,0.313,40.419,-0.74959433,0.031,23.953,-0.31242803,0.0,57.44,-0.073597245,0.001,5.462,0.37783742,0.228,2.389,0.27771235,0.103,19.479,0.39070305,0.283,14.426,0.14681047,0.046,17.854,0.3913432,0.507,19.557,-0.66328233,0.332,23.312,-0.7513419,0.495,20.458,-0.6934238,0.179,66.75,0.10606131,0.039,32.87,-0.686341,0.005,133.004,-0.40564454,0.005,90.728,-0.117975,0.001,13.345,0.119734555,0.11,4.61,0.064663336,0.056,7.982
02091500,0.49053195,0.812,48.53,-0.6434603,0.019,107.925,0.34861034,0.381,52.526,-1.370567,0.056,59.14,-0.39648554,0.008,3.231,-0.031864204,0.012,51.949,0.4994157,0.413,32.193,0.10463506,0.125,54.201,-0.5760805,0.365,145.924,-0.48840573,0.133,134.079,0.6344484,0.629,12.907,-0.7741224,0.505,43.344,-0.79536426,0.575,33.526,-0.5258885,0.22,28.407,0.11130738,0.077,48.481,-0.52801526,0.001,106.085,-1.2462031,0.072,193.518,0.050355054,0.132,68.148,-0.04942902,0.169,55.666,-0.0001578684,0.126,9.88
02096846,0.13368309,0.659,83.863,0.15707809,0.262,64.084,0.039392438,0.363,74.202,-1.0588143,0.071,62.996,-1.8383743,0.044,256.017,0.11400036,0.207,60.556,0.096223906,0.375,67.914,,,,-0.001906568,0.189,43.449,0.22273585,0.398,31.323,,,,0.23223598,0.499,65.731,0.27123109,0.369,60.098,0.19828549,0.421,66.937,-0.07178976,0.118,64.558,0.18771514,0.295,66.742,-0.5454695,0.12,139.519,,,,-0.38674393,0.062,105.066,,,
02097464,0.019001687,0.698,94.7,-0.26929113,0.054,97.08,0.021470508,0.405,69.533,-2.7286563,0.012,84.846,,,,,,,-0.5930307,0.46,153.206,,,,-0.642731,0.494,156.758,-0.98408127,0.632,196.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02174250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02175000,0.7837017,0.837,19.432,-0.13852127,0.009,28.001,0.19685777,0.289,64.062,-0.5748154,0.094,16.033,-0.5115141,0.133,134.631,0.009812748,0.14,66.627,0.35892278,0.625,41.257,-0.16177486,0.037,63.734,0.56746054,0.632,34.632,0.689355,0.646,21.838,0.4157456,0.668,1.571,0.21795896,0.155,21.645,0.2796884,0.098,18.068,-0.48784846,0.001,112.698,0.32792315,0.323,19.165,-0.59494597,0.236,56.388,-0.25408372,0.039,87.503,0.5604463,0.391,4.177,0.0052888915,0.074,39.196,0.022434166,0.161,51.824
02177000,0.6039362,0.759,33.643,-0.4508205,0.006,35.143,0.16223356,0.29,26.053,-1.4038546,0.01,30.459,-0.1590445,0.193,78.375,0.12865137,0.138,4.408,0.0025706587,0.086,0.981,,,,-0.085948944,0.001,33.387,0.18614691,0.099,6.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02198500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02203603,,,,0.15380499,0.196,58.129,,,,-1.4015481,0.006,34.69,-0.41176268,0.0,63.741,-0.067425326,0.017,56.816,,,,-0.13860175,0.142,83.411,-1.1791316,0.001,134.203,-0.020268284,0.05,35.895,,,,0.19502175,0.186,44.485,0.23513275,0.319,51.709,0.28027433,0.242,43.618,0.20081422,0.088,29.866,-0.2151704,0.2,108.199,0.15864922,0.285,56.73,0.15076414,0.349,69.146,,,,0.20142816,0.089,8.734
02203655,0.33227605,0.749,64.815,0.3269871,0.258,37.549,-0.039572444,0.223,78.905,-2.902049,0.003,38.85,-0.116272435,0.031,58.889,0.25973073,0.085,20.891,,,,0.01977692,0.114,71.249,-0.5892315,0.027,103.345,0.30356106,0.154,18.589,,,,0.26299578,0.251,52.183,0.25641936,0.315,59.979,0.13518608,0.309,73.736,0.21824698,0.104,29.115,-0.0769723,0.231,93.851,0.10602542,0.244,72.926,0.15218389,0.319,72.73,,,,0.13258371,0.133,57.927
02203700,4.1782227e-05,0.785,98.942,-0.077135995,0.013,50.76,-0.26819992,0.239,116.042,-2.9689367,0.005,71.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02207385,,,,-0.725777,0.167,92.451,,,,-2.932069,0.003,62.09,,,,0.30713508,0.218,23.845,0.23642325,0.276,17.477,,,,,,,-0.20619617,0.095,67.898,,,,,,,,,,,,,,,,,,,,,,,,,-0.21477187,0.0,17.82,,,
02215000,0.62735754,0.744,30.108,-0.08300227,0.014,60.362,0.14991696,0.511,49.968,-1.8156912,0.062,20.649,-0.1520501,0.002,27.873,-0.4569563,0.149,42.963,0.13161832,0.189,64.949,,,,-0.0829047,0.002,24.587,-0.057940762,0.001,7.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02215500,0.71283,0.751,17.029,-0.2224544,0.001,57.503,-0.122265056,0.333,55.097,-0.7287337,0.057,4.128,-1.1672828,0.036,179.734,-0.27257758,0.04,1.83,0.08303309,0.246,42.137,,,,-0.16672714,0.012,17.535,-0.28890124,0.019,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02269160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02270500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02274010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02307359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02310947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02314500,0.34065938,0.574,47.958,-0.44785625,0.149,38.772,0.16752529,0.504,65.288,-3.4320734,0.117,43.34,-0.15894638,0.001,21.39,-0.09624343,0.008,12.605,0.0246733,0.003,8.582,,,,-0.4105859,0.086,26.515,-0.3977618,0.049,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02318500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02334885,,,,-0.4041454,0.048,114.503,,,,-3.043839,0.001,52.654,,,,-0.160478,0.002,27.29,0.030041084,0.166,57.299,,,,,,,-0.19342355,0.018,71.225,,,,,,,,,,,,,,,,,,,,,,,,,-0.4512449,0.038,33.305,-0.918218,0.222,174.954
02335870,0.48671216,0.737,45.994,-0.07594277,0.091,79.616,0.15255101,0.274,48.488,-3.109629,0.009,51.45,-0.34539327,0.015,11.269,0.5876679,0.388,13.516,0.4058217,0.319,34.947,0.31874943,0.23,42.228,-0.313009,0.022,96.959,-0.12711398,0.202,91.436,0.04832074,0.141,53.635,-0.7244551,0.353,57.119,-0.5945937,0.268,42.582,-0.35454273,0.113,6.356,-0.40472075,0.031,50.446,-0.475409,0.202,126.97,-0.24246992,0.0,72.74,-0.57005906,0.304,23.944,-0.074828215,0.061,59.119,-0.13166682,0.25,100.573
02336120,0.3959503,0.765,59.009,0.30111623,0.244,48.031,0.070338696,0.229,75.974,-3.2001445,0.015,50.495,,,,,,,-0.9320357,0.019,84.582,,,,,,,0.058495205,0.091,51.552,,,,,,,,,,,,,,,,,,,,,,,,,-0.12557518,0.006,5.766,,,
02336240,0.21912743,0.796,77.128,0.10414406,0.166,67.137,-0.07388992,0.112,83.394,-3.2908635,0.015,64.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336300,0.35739535,0.718,61.089,0.23449877,0.222,55.266,-0.034940675,0.247,69.727,-4.129007,0.012,46.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336360,0.3952927,0.779,58.53,0.21787652,0.146,43.535,0.120867305,0.267,64.227,-2.916181,0.048,45.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02336526,0.3773285,0.714,58.598,0.019384058,0.182,79.129,-0.21951868,0.05,88.146,-2.2651923,0.0,58.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02337410,0.6010743,0.724,35.982,-0.2295907,0.057,58.355,0.076281466,0.22,40.884,-1.2595772,0.0,39.007,0.067032896,0.193,27.435,0.51945513,0.285,11.669,0.2472177,0.066,11.105,,,,,,,0.1882449,0.079,27.268,,,,0.07751904,0.134,55.204,0.08034375,0.093,49.543,,,,,,,,,,,,,,,,-0.0691747,0.077,58.591,0.12797949,0.05,35.067
02338000,0.73585755,0.773,10.794,-0.30154338,0.07,27.969,0.2992842,0.506,35.113,-1.4445552,0.027,15.885,-0.4075635,0.003,72.279,-0.056223005,0.01,26.45,-0.33612487,0.001,69.751,-0.11255953,0.001,35.326,-0.08982645,0.013,3.922,-0.7322589,0.002,133.932,-0.09696957,0.007,15.765,-0.42786732,0.115,118.256,0.33902642,0.149,22.461,-0.4917543,0.178,136.411,-0.11603693,0.177,92.317,-0.29580224,0.053,35.287,-0.5126091,0.214,30.88,0.12384278,0.059,7.214,-0.44165516,0.008,88.795,-1.2663109,0.009,188.611
02338500,0.8388349,0.739,7.831,-0.063396715,0.0,11.101,0.30122247,0.325,31.486,-2.517887,0.177,16.557,-0.13568476,0.0,1.19,0.19750033,0.048,11.115,-0.5481305,0.028,130.086,,,,-0.012148203,0.002,27.36,-0.67269063,0.008,133.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02338660,0.3847644,0.593,38.043,-1.070638,0.003,46.696,-0.65730894,0.277,38.148,-8.682773,0.001,40.012,0.13730007,0.02,3.446,0.21046895,0.074,30.469,0.11070456,0.121,23.763,,,,-25063.299,0.0,43.477,0.058837254,0.071,21.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02349500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02349605,0.6912047,0.72,17.505,-0.49234292,0.022,37.828,0.06422846,0.459,36.412,-2.7732792,0.001,18.143,-0.41869143,0.006,91.54,-0.2651769,0.021,34.974,-0.054318134,0.081,73.813,,,,-0.34903178,0.001,69.367,-0.3985862,0.0,39.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02350080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02353000,0.7144872,0.791,14.503,0.106784336,0.025,26.477,0.3792119,0.429,27.639,-1.0344918,0.005,5.878,-1.6378237,0.014,237.958,0.027346984,0.022,3.29,0.20857093,0.397,20.731,,,,-0.2552955,0.001,0.448,-0.2160947,0.017,34.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02356000,0.6937791,0.751,18.101,0.1801644,0.046,22.607,0.37381575,0.308,24.746,-1.4251876,0.017,5.867,-2.2531407,0.066,299.509,0.17128672,0.049,0.959,-0.3642152,0.002,85.192,,,,-13382.058,0.0,18.895,-0.07859817,0.033,48.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02358000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02359170,0.6567051,0.861,0.656,0.03964587,0.003,3.997,0.47199696,0.405,5.021,-0.2514552,0.029,0.444,-0.3212248,0.006,24.379,0.28642744,0.157,2.006,0.099365115,0.086,10.838,0.1746609,0.096,1.997,-0.062017195,0.015,5.121,0.14651185,0.175,6.335,0.16615991,0.16,35.111,0.165171,0.039,5.347,0.10971375,0.025,5.87,-0.12598693,0.014,7.869,0.06602958,0.105,5.212,-0.3685971,0.017,10.738,-0.18957834,0.008,14.31,0.3458963,0.158,9.506,-0.016640343,0.124,11.167,-0.11337329,0.115,12.135
02380500,0.7276688,0.774,21.894,-0.065378234,0.039,65.719,0.16522379,0.365,35.587,-2.9618862,0.002,21.987,0.089931875,0.127,7.246,-0.15339902,0.008,0.443,-0.30779192,0.009,74.16,,,,-8.925826,0.003,941.618,-7.605072,0.0,847.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02381090,0.7012097,0.735,23.248,-0.00923788,0.028,36.864,-0.17510118,0.236,38.648,-1.6421347,0.04,32.438,-0.16008937,0.003,65.633,0.13845292,0.058,24.108,0.0038388183,0.003,5.456,,,,-16992.338,0.0,29.338,0.17584413,0.079,26.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02387000,0.68162787,0.841,22.653,-0.18092513,0.001,63.187,0.27894998,0.416,43.194,-2.585297,0.0,32.162,0.021492297,0.092,0.637,0.6767119,0.471,7.858,0.19365385,0.128,1.283,,,,0.31458005,0.338,29.96,0.5248419,0.397,27.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392000,0.7889497,0.823,16.32,-0.3294895,0.0,38.107,0.30748433,0.503,29.119,-3.7373743,0.061,24.86,0.005393785,0.172,11.716,0.12221059,0.312,18.993,0.060823917,0.135,35.966,,,,-0.66733027,0.062,37.589,0.1103428,0.218,12.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392360,0.6882623,0.829,27.688,0.09642686,0.392,61.23,0.1374901,0.417,49.932,-5.2386327,0.004,43.687,0.14621648,0.086,47.13,0.27418128,0.23,29.137,0.013453509,0.072,17.299,,,,-21396.346,0.0,31.36,0.24396892,0.208,19.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02392780,0.7439579,0.813,18.785,0.098223895,0.436,78.133,0.11622706,0.301,42.024,-5.0345836,0.036,37.16,0.17192246,0.184,6.233,0.14511414,0.414,66.601,0.09173379,0.19,32.719,,,,-4.6090717,0.045,34.937,0.18124992,0.382,63.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02413210,0.65161514,0.775,28.141,0.1640318,0.078,40.254,0.31305867,0.434,32.616,-3.5091083,0.01,30.738,0.0538432,0.047,3.485,0.5328551,0.37,13.126,0.23563178,0.308,52.398,,,,-21527.771,0.0,35.74,0.092058726,0.22,18.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03056250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03085000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03230450,0.48149994,0.852,50.133,-0.57067835,0.098,85.993,0.14283876,0.159,54.471,-4.923539,0.308,59.788,,,,,,,0.3615461,0.397,1.648,0.44799122,0.265,25.024,0.69385797,0.533,9.138,0.3751433,0.417,19.32,,,,,,,,,,,,,,,,-0.06168156,0.264,94.328,0.061254486,0.264,80.169,0.37928107,0.393,48.462,-0.66232884,0.252,19.858,-0.0205804,0.124,66.592
03230500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03339000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25858775,0.222,108.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5323837,0.0,338.038
03353637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03376350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03497300,,,,,,,,,,,,,,,,,,,,,,0.18571982,0.125,32.121,-0.12324566,0.001,22.079,,,,0.21501471,0.176,24.533,0.1542009,0.166,58.107,0.20658614,0.151,48.998,-0.011752599,0.0,25.353,-0.011952907,0.003,22.832,-0.28376096,0.041,44.098,0.039274234,0.013,36.172,-0.12683833,0.003,16.387,-0.1669605,0.034,57.761,,,
04063700,-0.054941315,0.798,104.415,-0.5616776,0.135,74.212,0.37380913,0.225,26.312,-2.3468113,0.183,34.034,,,,,,,,,,0.019115845,0.119,65.659,-0.18496732,0.017,19.53,0.4489,0.352,15.284,0.7109296,0.522,2.729,-0.03041513,0.22,87.623,-0.05408113,0.256,92.378,0.097609185,0.111,56.885,0.1882673,0.184,52.798,0.31144807,0.31,51.278,-0.32412696,0.014,98.393,0.28752163,0.266,51.924,-0.3021598,0.001,47.831,,,
04072150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04073462,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008454434,0.005,22.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118535,0.049,26.154
04073468,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11729596,0.049,54.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.174758,0.045,502.949
04077630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04084445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04085119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40851325,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089914754,0.082,6.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40851385,,,,,,,,,,,,,,,,,,,0.1836736,0.244,21.645,-5.009818,0.002,410.419,-0.07579306,0.011,58.325,0.34856337,0.168,3.983,,,,,,,,,,,,,,,,-0.028029626,0.005,12.929,,,,,,,-0.0073281974,0.018,11.673,-2.3830886,0.098,321.368
04085427,,,,,,,,,,,,,,,,,,,0.23170173,0.091,13.718,0.5205875,0.39,10.373,0.4325109,0.355,5.357,-0.1662717,0.006,35.763,,,,,,,,,,,,,,,,-0.06374513,0.001,29.263,,,,,,,0.34883273,0.208,9.562,-0.14369795,0.004,40.27
04087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04087120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04087170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04137500,0.8592747,0.941,11.855,0.43751004,0.211,4.366,0.94856703,0.908,1.446,-0.5253691,0.0,3.269,,,,,,,0.13176554,0.023,6.166,0.6287072,0.492,6.675,0.09719794,0.014,43.532,0.15315494,0.039,38.098,,,,,,,,,,,,,,,,0.4453632,0.202,6.19,,,,,,,-0.06299989,0.003,1.93,-0.039647467,0.012,53.109
