staid,00010_kge,00010_pbias,00010_r2,00095_kge,00095_pbias,00095_r2,00300_kge,00300_pbias,00300_r2,00400_kge,00400_pbias,00400_r2,00405_kge,00405_pbias,00405_r2,00600_kge,00600_pbias,00600_r2,00605_kge,00605_pbias,00605_r2,00618_kge,00618_pbias,00618_r2,00660_kge,00660_pbias,00660_r2,00665_kge,00665_pbias,00665_r2,00681_kge,00681_pbias,00681_r2,00915_kge,00915_pbias,00915_r2,00925_kge,00925_pbias,00925_r2,00930_kge,00930_pbias,00930_r2,00935_kge,00935_pbias,00935_r2,00940_kge,00940_pbias,00940_r2,00945_kge,00945_pbias,00945_r2,00955_kge,00955_pbias,00955_r2,71846_kge,71846_pbias,71846_r2,80154_kge,80154_pbias,80154_r2
1054200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111500,0.8115968704223633,1.1108169555664062,0.8314379453659058,0.5778782367706299,22.412500381469727,0.4987560212612152,0.8311988115310669,4.697115898132324,0.7530075907707214,-0.167738676071167,1.6482141017913818,0.0035038788337260485,,,,,,,0.006746888160705566,23.949020385742188,0.06949689984321594,,,,,,,0.05626195669174194,7.281052112579346,0.008361238986253738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118500,0.9208868145942688,2.9325051307678223,0.8593161106109619,0.6100553274154663,1.387969732284546,0.5285854935646057,0.8244990706443787,2.1426825523376465,0.6826038956642151,0.2641483545303345,0.9330595135688782,0.322870671749115,,,,0.40335696935653687,6.385102272033691,0.17034655809402466,0.1300879716873169,2.0189387798309326,0.07554379850625992,0.24934548139572144,34.99327850341797,0.37171199917793274,0.15186184644699097,32.293968200683594,0.24645285308361053,0.35594063997268677,21.241352081298828,0.22659826278686523,,,,0.6672760248184204,3.5600922107696533,0.4699816405773163,0.42153090238571167,6.4610114097595215,0.5438434481620789,,,,,,,0.6222642064094543,14.19530200958252,0.6396530270576477,,,,,,,0.621422290802002,25.4432315826416,0.5371235609054565,,,
1124000,0.6144613027572632,14.434430122375488,0.8920719027519226,0.4340400695800781,15.381821632385254,0.41200557351112366,0.9161866307258606,2.0919177532196045,0.8905990123748779,0.3072260618209839,2.1892759799957275,0.2205202430486679,,,,0.4297875761985779,9.245390892028809,0.20411653816699982,0.25112444162368774,20.444299697875977,0.27360212802886963,0.13741052150726318,9.239399909973145,0.020655274391174316,0.2806832790374756,4.172665596008301,0.07973238825798035,0.2346644401550293,25.338537216186523,0.3134536147117615,,,,0.23699796199798584,5.995075702667236,0.2104676514863968,0.6827632188796997,11.32103157043457,0.5770061016082764,,,,,,,0.5464012622833252,10.951560020446777,0.4817008972167969,0.030955910682678223,5.766942501068115,0.005802510771900415,,,,0.320315957069397,6.560855865478516,0.1450752466917038,,,
1125100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127000,0.8424449563026428,8.580083847045898,0.8804319500923157,0.46578049659729004,6.712083339691162,0.41405290365219116,0.8904716372489929,0.10157488286495209,0.7990384697914124,0.23121464252471924,0.45965033769607544,0.17733857035636902,,,,0.5025840997695923,2.378912925720215,0.35716378688812256,0.2541089653968811,14.788867950439453,0.41631391644477844,0.2846754193305969,7.093479633331299,0.17078867554664612,0.08188134431838989,9.438189506530762,0.10016539692878723,0.42399847507476807,2.535076379776001,0.3575901389122009,,,,0.40105152130126953,7.505279064178467,0.31732773780822754,0.5702875852584839,20.521331787109375,0.43679022789001465,,,,,,,0.6651251912117004,3.1662485599517822,0.6269410252571106,0.27281856536865234,10.520278930664062,0.1366029530763626,,,,0.135209858417511,26.694076538085938,0.09581015259027481,,,
1170100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184000,0.8906066417694092,5.498376369476318,0.8837839961051941,0.3881853222846985,11.674087524414062,0.16866305470466614,0.9236720204353333,0.8565616607666016,0.8665850758552551,0.1309514045715332,2.036107063293457,0.06314878910779953,-0.17822158336639404,12.568603515625,0.017314232885837555,0.23402106761932373,3.058952569961548,0.13949796557426453,-0.035272836685180664,14.652863502502441,0.11034948378801346,0.2931296229362488,7.910499095916748,0.09347237646579742,-0.03421008586883545,38.12102127075195,0.17492620646953583,0.03998970985412598,11.801530838012695,0.060484059154987335,,,,0.19425702095031738,6.206832408905029,0.37421831488609314,-0.8228706121444702,35.88541030883789,0.26329851150512695,0.34810882806777954,6.324808120727539,0.1275332272052765,0.3215753436088562,9.767935752868652,0.10802667587995529,0.30812138319015503,4.7499918937683105,0.09697175025939941,0.3677673935890198,20.229949951171875,0.29212474822998047,0.21157997846603394,5.302362442016602,0.07713847607374191,0.10666471719741821,34.42719268798828,0.23180773854255676,,,
