staid,00010_kge,00010_pbias,00010_r2,00095_kge,00095_pbias,00095_r2,00300_kge,00300_pbias,00300_r2,00400_kge,00400_pbias,00400_r2,00405_kge,00405_pbias,00405_r2,00600_kge,00600_pbias,00600_r2,00605_kge,00605_pbias,00605_r2,00618_kge,00618_pbias,00618_r2,00660_kge,00660_pbias,00660_r2,00665_kge,00665_pbias,00665_r2,00681_kge,00681_pbias,00681_r2,00915_kge,00915_pbias,00915_r2,00925_kge,00925_pbias,00925_r2,00930_kge,00930_pbias,00930_r2,00935_kge,00935_pbias,00935_r2,00940_kge,00940_pbias,00940_r2,00945_kge,00945_pbias,00945_r2,00955_kge,00955_pbias,00955_r2,71846_kge,71846_pbias,71846_r2,80154_kge,80154_pbias,80154_r2
1184490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189995,0.7581471800804138,7.256556987762451,0.8727174401283264,0.5198981165885925,4.570201396942139,0.2840779423713684,0.8542753458023071,0.5553604960441589,0.7547016739845276,0.22073334455490112,0.5166115760803223,0.05928665027022362,,,,0.3353133201599121,8.897881507873535,0.21887880563735962,-0.04856300354003906,3.0397253036499023,0.03452564403414726,,,,,,,0.22102856636047363,16.10674285888672,0.12686507403850555,,,,0.4563617706298828,11.223526000976562,0.48426422476768494,-0.04480934143066406,4.13795804977417,0.3659156560897827,,,,,,,0.19321787357330322,3.733931541442871,0.06051803007721901,0.37061959505081177,6.888105869293213,0.2649838626384735,,,,,,,,,
1192500,0.6847119331359863,9.023138046264648,0.8414274454116821,0.5150536298751831,9.917167663574219,0.6825624704360962,0.8747389316558838,2.5944786071777344,0.800176203250885,0.2316678762435913,0.20837882161140442,0.06231832131743431,,,,0.230482280254364,2.415844678878784,0.26374876499176025,0.05739569664001465,7.472580909729004,0.025897342711687088,,,,,,,0.3968711495399475,7.926646709442139,0.35315510630607605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24254775047302246,18.512540817260742,0.22183820605278015
1193500,0.8778563737869263,7.887019157409668,0.8221749663352966,0.5769525766372681,1.596308708190918,0.4966156780719757,0.8605915307998657,1.2956310510635376,0.7861207723617554,0.34282636642456055,1.2717078924179077,0.1682310402393341,,,,-0.11309635639190674,12.097095489501953,0.028093494474887848,0.1421603560447693,6.8614115715026855,0.13340283930301666,,,,,,,0.08064019680023193,4.992074012756348,0.03747754544019699,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2529548406600952,17.892704010009766,0.35526859760284424
1196500,0.7857675552368164,4.991977691650391,0.8190173506736755,0.5654193758964539,2.109701156616211,0.5164496302604675,0.7876383662223816,1.4046237468719482,0.6306374669075012,0.410452663898468,1.5183113813400269,0.1713990420103073,,,,0.1782495379447937,1.934985876083374,0.23830373585224152,0.05460923910140991,2.962674617767334,0.0035670644138008356,,,,0.41287803649902344,20.17540740966797,0.31274956464767456,0.4537782073020935,7.060872554779053,0.376185804605484,,,,0.43979692459106445,22.208890914916992,0.3795592486858368,0.4230104088783264,7.180805683135986,0.18278619647026062,,,,,,,0.4905765652656555,28.576160430908203,0.3480686843395233,0.08566677570343018,17.023622512817383,0.02888762578368187,,,,0.060526907444000244,29.93271255493164,0.07405608892440796,,,
1198125,0.9516456723213196,2.0433897972106934,0.9270796179771423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205500,0.729658305644989,9.842973709106445,0.8638467788696289,0.4466131925582886,14.121070861816406,0.22382870316505432,0.7359887361526489,1.8634278774261475,0.6376345753669739,0.07152050733566284,0.5435199737548828,0.02138521336019039,,,,0.36442458629608154,9.29578971862793,0.15784798562526703,-0.1095513105392456,29.447216033935547,0.033381685614585876,,,,0.261222243309021,26.809640884399414,0.09744738787412643,-0.06779098510742188,30.021875381469727,0.10719620436429977,,,,,,,,,,,,,,,,,,,,,,,,,0.15198677778244019,21.186168670654297,0.1553792953491211,,,
1208500,0.8296533823013306,8.034278869628906,0.7304475903511047,0.36991769075393677,8.87700080871582,0.14366351068019867,0.7667195200920105,2.4032037258148193,0.5990067720413208,0.36568528413772583,0.0443771630525589,0.16838392615318298,,,,0.2530093193054199,6.974159240722656,0.4204533100128174,0.18534862995147705,3.3682379722595215,0.15477006137371063,0.3469204306602478,25.65450096130371,0.1648377925157547,0.3481352925300598,3.7851169109344482,0.12238270789384842,0.3076956868171692,7.876636028289795,0.13057437539100647,,,,0.36281901597976685,25.436565399169922,0.1838650405406952,0.3103509545326233,21.2192440032959,0.11914336681365967,,,,,,,0.19951409101486206,14.399554252624512,0.07500363886356354,0.40968024730682373,5.440300941467285,0.2851828336715698,-0.024762988090515137,15.218682289123535,0.010633478872478008,-0.15970540046691895,55.43449401855469,0.08152876794338226,,,
1208990,0.9232950806617737,2.995508909225464,0.8663005232810974,0.5048094987869263,8.796526908874512,0.3834053874015808,0.8865393400192261,1.9248743057250977,0.7968834638595581,0.48057353496551514,0.18173500895500183,0.23417966067790985,,,,0.16356223821640015,7.876992225646973,0.051362909376621246,-0.01063227653503418,31.676902770996094,0.13937945663928986,,,,,,,0.20608198642730713,5.365118503570557,0.0718599483370781,,,,,,,,,,,,,,,,0.25855129957199097,17.980484008789062,0.1355898082256317,0.022939980030059814,10.038956642150879,0.019945848733186722,,,,,,,,,
1331095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4879841208457947,24.087888717651367,0.3434876799583435
1349150,0.9012134671211243,1.3355836868286133,0.8735698461532593,0.33479321002960205,7.870920181274414,0.2652510702610016,0.7264329195022583,0.2712358832359314,0.6257233023643494,0.22589385509490967,0.04316982626914978,0.09480751305818558,0.30007922649383545,2.4509520530700684,0.1308145672082901,0.6217381954193115,28.880599975585938,0.6479846835136414,0.542076587677002,12.470488548278809,0.3544033169746399,0.34902966022491455,4.3390374183654785,0.2560897767543793,0.5336377620697021,19.42384910583496,0.33906134963035583,0.2454022765159607,29.37086296081543,0.4374851584434509,,,,0.07295209169387817,21.017580032348633,0.17151761054992676,-0.012094974517822266,77.2168960571289,0.12268947809934616,-0.23780298233032227,6.0908918380737305,0.002951208967715502,-0.13178682327270508,20.4847412109375,0.0054807537235319614,-0.204262375831604,46.28581237792969,0.0016856298316270113,0.06814908981323242,37.19696807861328,0.38958266377449036,0.021126508712768555,43.94852828979492,0.07903837412595749,-0.040709853172302246,14.119235038757324,0.0656222477555275,0.5477186441421509,25.599363327026367,0.5558952689170837
1349840,0.7248798608779907,13.061174392700195,0.8605554699897766,,,,,,,,,,,,,,,,,,,0.3256402015686035,8.36883544921875,0.14704933762550354,-0.015620589256286621,7.122503757476807,0.004469428677111864,0.10726767778396606,0.8624414205551147,0.07219713926315308,0.6894287467002869,7.78203010559082,0.5194608569145203,0.5478293299674988,16.08490562438965,0.3464188277721405,0.5275665521621704,12.18081283569336,0.33849358558654785,0.3814384937286377,33.317718505859375,0.27093806862831116,0.2762213945388794,32.457237243652344,0.1891324818134308,-0.15322387218475342,50.0654411315918,0.013371034525334835,0.2824624180793762,9.511152267456055,0.2629591226577759,0.2649635672569275,32.462467193603516,0.2090892791748047,,,,-0.042180538177490234,22.460664749145508,0.01039779931306839
1349950,0.772104799747467,6.531005382537842,0.756245493888855,,,,,,,,,,,,,,,,,,,0.5034024119377136,6.742214202880859,0.31986191868782043,-0.34243953227996826,67.7922134399414,0.008203119970858097,0.6097770929336548,2.2361228466033936,0.605544924736023,0.691026508808136,6.3571929931640625,0.6228383779525757,0.5235117673873901,5.9507365226745605,0.500887393951416,0.6064490079879761,13.418288230895996,0.5952861309051514,0.35046303272247314,32.078067779541016,0.35501015186309814,0.2594565749168396,42.23028564453125,0.1878495067358017,-0.14683783054351807,47.48616027832031,0.07552937418222427,0.16959816217422485,14.101802825927734,0.034684017300605774,0.4007895588874817,18.333803176879883,0.19677497446537018,,,,0.6156947612762451,15.89368724822998,0.6559916734695435
1357500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5677782893180847,20.125452041625977,0.6257034540176392
1362370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24095767736434937,41.51432800292969,0.5986798405647278
1364959,0.7393420338630676,8.640655517578125,0.8225289583206177,,,,,,,,,,,,,,,,,,,0.32243722677230835,21.171464920043945,0.28519028425216675,,,,,,,0.4424353241920471,12.661117553710938,0.350374698638916,0.37165361642837524,11.015246391296387,0.1520124077796936,0.5454421043395996,6.316868305206299,0.3145903944969177,0.4443126320838928,14.839882850646973,0.27287766337394714,0.014295041561126709,18.423124313354492,0.10490855574607849,0.2651909589767456,11.069324493408203,0.09269847720861435,0.3102693557739258,3.1395931243896484,0.17785955965518951,0.470842182636261,13.391414642333984,0.25662243366241455,,,,,,
1389500,0.9127596020698547,3.0188326835632324,0.8633288741111755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421618,0.8563377857208252,2.6586475372314453,0.8456267714500427,,,,,,,,,,,,,,,,,,,0.4142746329307556,10.281352043151855,0.22757676243782043,-0.28704404830932617,32.005958557128906,0.0016125051770359278,0.30445659160614014,14.612738609313965,0.29079359769821167,0.4453356862068176,1.598070740699768,0.3469632863998413,0.5173807144165039,18.757980346679688,0.4644465148448944,0.5855370759963989,0.258720725774765,0.3798683285713196,0.07524824142456055,23.625802993774414,0.09933040291070938,0.049217402935028076,28.712997436523438,0.11579594761133194,0.025674521923065186,37.28648376464844,0.00997032131999731,-0.08882355690002441,34.73820114135742,0.00042424959247000515,0.33806973695755005,6.538880825042725,0.17342567443847656,,,,0.31141507625579834,25.021728515625,0.42323458194732666
1422738,0.8834643363952637,8.983882904052734,0.8630056977272034,,,,,,,,,,,,,,,,,,,0.1916711926460266,14.212936401367188,0.13233047723770142,0.01741403341293335,5.360348224639893,0.0022664042189717293,0.2746652364730835,12.022746086120605,0.24555036425590515,0.5034007430076599,7.586655139923096,0.2915368974208832,0.2838016152381897,2.223931074142456,0.2649327218532562,0.42258673906326294,9.998799324035645,0.4332554042339325,0.5004556179046631,15.530726432800293,0.32279136776924133,0.011866390705108643,32.298423767089844,0.26208046078681946,-0.14437544345855713,11.549205780029297,0.015189310535788536,0.39550715684890747,1.6152392625808716,0.15889780223369598,0.42625415325164795,6.199705123901367,0.20441047847270966,,,,,,
1422747,0.875586748123169,4.305339336395264,0.906319260597229,,,,,,,,,,,,,,,,,,,0.28359341621398926,35.998416900634766,0.24964827299118042,-0.12025129795074463,17.94479751586914,0.005635442677885294,0.20887106657028198,28.320762634277344,0.4994024336338043,0.44446122646331787,3.6583151817321777,0.1994183361530304,0.34906864166259766,33.48881149291992,0.5162979364395142,0.5615191459655762,10.1865234375,0.5493453741073608,0.6619399785995483,7.879160404205322,0.4512651562690735,0.057299911975860596,14.683072090148926,0.03452114760875702,0.23173880577087402,19.535966873168945,0.16554862260818481,0.25563275814056396,8.73348331451416,0.11631780862808228,0.40508806705474854,13.85538387298584,0.24124489724636078,,,,,,
143400680,0.757482647895813,6.037624835968018,0.832904040813446,,,,,,,,,,,,,,,,,,,0.47090429067611694,11.016462326049805,0.2854527533054352,-0.2212541103363037,10.843209266662598,0.011911043897271156,0.6150418519973755,0.1321900337934494,0.46363669633865356,0.48616665601730347,17.54817771911621,0.5667914152145386,0.18117564916610718,7.218297481536865,0.14004966616630554,0.46328073740005493,22.18731117248535,0.35822293162345886,-0.04937541484832764,15.689706802368164,0.1700311005115509,0.15617501735687256,11.045331954956055,0.1125655397772789,0.14371711015701294,2.2533607482910156,0.022602349519729614,0.43453270196914673,5.793080806732178,0.32258662581443787,0.645926833152771,9.119832992553711,0.43898141384124756,,,,,,
1434021,0.8573462963104248,9.16872501373291,0.8713712692260742,,,,,,,,,,,,,,,,,,,0.41685938835144043,7.970203399658203,0.2454206347465515,0.09902608394622803,6.052591800689697,0.012609463185071945,0.20151770114898682,3.547302722930908,0.24352067708969116,0.583716630935669,0.3083451986312866,0.5091356039047241,0.2387017011642456,15.213960647583008,0.09338860958814621,0.3299757242202759,5.241765975952148,0.2501617670059204,0.004445552825927734,0.2262033075094223,0.15928012132644653,0.11307376623153687,8.103738784790039,0.1195215955376625,0.20925110578536987,2.001516819000244,0.06190340220928192,0.670545220375061,1.0732823610305786,0.47330307960510254,0.284487247467041,3.42686128616333,0.19001008570194244,,,,,,
1434025,0.7087072134017944,1.5991605520248413,0.6441651582717896,,,,,,,,,,,,,,,,,,,0.2995283603668213,14.427704811096191,0.1913246512413025,-0.1733531951904297,11.60155200958252,0.010970810428261757,0.5404337048530579,9.431487083435059,0.42657753825187683,0.7071499824523926,1.1339038610458374,0.5172582268714905,0.4938824772834778,7.067874908447266,0.2505636215209961,0.47169870138168335,3.791983127593994,0.24313117563724518,-0.1280686855316162,22.831512451171875,0.14747534692287445,0.2529175877571106,2.2743468284606934,0.11993047595024109,0.283760130405426,16.93828010559082,0.09376084059476852,0.58717942237854,7.938161373138428,0.43228012323379517,0.4440966248512268,1.1489216089248657,0.22620514035224915,,,,,,
1435000,0.9015642404556274,2.5589218139648438,0.8681690692901611,,,,,,,,,,,,,,,,,,,0.2815261483192444,6.229406356811523,0.24978695809841156,-0.037728190422058105,0.2610281705856323,0.010553942993283272,0.3231922388076782,27.49990463256836,0.18695251643657684,0.672370195388794,2.2440834045410156,0.539794921875,0.35920387506484985,7.813339710235596,0.17134235799312592,0.37338000535964966,1.3346712589263916,0.14489999413490295,0.15252399444580078,12.961396217346191,0.041596949100494385,0.2870936989784241,4.123754024505615,0.1510651856660843,0.10135799646377563,16.087478637695312,0.05659177526831627,0.30030423402786255,1.5818490982055664,0.122551828622818,-6.949901580810547e-05,1.3386949300765991,0.027570931240916252,,,,,,
1463500,0.8801230192184448,7.986418724060059,0.8733823299407959,0.5831782817840576,0.7541407942771912,0.39889127016067505,0.7326048612594604,0.9403876066207886,0.6016820073127747,0.3915196657180786,0.005235760938376188,0.32778623700141907,0.2651997208595276,13.908587455749512,0.15415513515472412,0.5748146176338196,3.730160713195801,0.33900290727615356,0.46495211124420166,7.532653331756592,0.39077141880989075,0.21021902561187744,19.405263900756836,0.11225452274084091,0.3228325843811035,22.22297477722168,0.16717597842216492,0.3906911015510559,28.214656829833984,0.44079238176345825,,,,0.6110357642173767,17.408430099487305,0.4277872145175934,0.6083767414093018,16.01064682006836,0.5291053652763367,0.5193508863449097,25.290050506591797,0.40193620324134827,0.35927218198776245,4.82485294342041,0.13445502519607544,0.4584640860557556,15.440268516540527,0.32778626680374146,0.410131573677063,4.734564304351807,0.19092309474945068,0.21918809413909912,2.4835689067840576,0.05005752667784691,0.14526575803756714,25.577131271362305,0.31332680583000183,0.37615013122558594,26.26406478881836,0.31419941782951355
1466500,0.8184418678283691,3.2487642765045166,0.7411751747131348,-0.08636295795440674,15.940003395080566,3.438871499383822e-05,0.6318029165267944,2.173330307006836,0.5240526795387268,0.1562163233757019,1.0811011791229248,0.025662614032626152,,,,,,,,,,0.42003118991851807,3.8796608448028564,0.2983849346637726,,,,,,,0.5130684971809387,5.021196365356445,0.433040052652359,-0.2534506320953369,4.137034893035889,0.021199166774749756,0.1309071183204651,0.6378961205482483,0.06565171480178833,-0.4194706678390503,9.579255104064941,4.423489735927433e-05,-0.10740542411804199,2.7411231994628906,1.3754504379903665e-07,-0.3338046073913574,13.735135078430176,0.008041422814130783,0.09426867961883545,17.271472930908203,0.2610689103603363,0.1002882719039917,26.953262329101562,0.16906294226646423,,,,,,
1472157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480617,0.8283588290214539,0.818880558013916,0.7700550556182861,0.7639102935791016,3.300715208053589,0.6154268980026245,0.6207128167152405,0.29363757371902466,0.4055158793926239,0.13076329231262207,0.19828930497169495,0.0752272978425026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480870,0.8466311693191528,1.0315173864364624,0.7633955478668213,0.7730974555015564,4.385724067687988,0.6648688912391663,0.6439753770828247,1.6365714073181152,0.4164595305919647,0.45189595222473145,0.08888451009988785,0.31152158975601196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481000,0.7556334733963013,2.517186403274536,0.7023144960403442,0.7179286479949951,1.677793264389038,0.5894630551338196,0.6248464584350586,0.7530706524848938,0.4897193908691406,0.2051541805267334,0.040833957493305206,0.0785488486289978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491000,0.8561897873878479,7.0661725997924805,0.8166757225990295,0.5995582342147827,17.98003387451172,0.5857290625572205,0.8185515403747559,0.7934455871582031,0.6880544424057007,0.2134442925453186,0.15562807023525238,0.15540994703769684,-0.3485904932022095,57.861167907714844,0.03882083669304848,0.00541919469833374,0.80840003490448,0.0003317793016321957,0.3802860379219055,15.010601043701172,0.21929167211055756,0.28811973333358765,5.641198635101318,0.08507993072271347,0.16265439987182617,18.773054122924805,0.20008735358715057,0.6068604588508606,2.4867613315582275,0.4856719672679901,0.4986853003501892,3.5266122817993164,0.4553435444831848,,,,,,,,,,,,,,,,,,,0.4614894986152649,10.614686965942383,0.24296177923679352,0.02883380651473999,25.78800392150879,0.08262363076210022,0.6249804496765137,17.335756301879883,0.445539265871048
1534000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540500,0.901024580001831,0.3541768491268158,0.8610531091690063,,,,,,,0.5862044095993042,0.31783491373062134,0.5267468690872192,,,,0.2424459457397461,6.45385217666626,0.1652013510465622,0.3930763602256775,10.12315559387207,0.21999819576740265,,,,-0.06373429298400879,11.604889869689941,0.000246726005570963,0.5776162147521973,9.180073738098145,0.36275795102119446,,,,,,,,,,,,,,,,,,,,,,,,,0.10638326406478882,23.100440979003906,0.18000540137290955,0.6417465806007385,21.91185188293457,0.5834910869598389
1545600,0.7864937782287598,6.265635013580322,0.7808573246002197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4447811245918274,6.3462748527526855,0.202497661113739,0.3441171646118164,3.100393772125244,0.3013807237148285,0.08892691135406494,32.27048873901367,0.03972328454256058,-0.0072591304779052734,19.954620361328125,0.004803406074643135,0.07330095767974854,2.465290069580078,0.023450223729014397,0.121101975440979,14.392349243164062,0.032960597425699234,0.1830260157585144,13.077696800231934,0.11854660511016846,,,,,,
1549700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553500,0.8649181127548218,0.03839664161205292,0.8444302082061768,,,,,,,0.2899795174598694,2.31062912940979,0.18561860918998718,,,,0.060034096240997314,23.91891098022461,0.09999682009220123,0.07218366861343384,22.22481346130371,0.10236731171607971,,,,-0.06337511539459229,32.51042175292969,0.020098760724067688,0.43542468547821045,11.57471752166748,0.28103816509246826,,,,,,,,,,,,,,,,,,,,,,,,,0.1186671257019043,11.592755317687988,0.067439503967762,0.6807101964950562,2.0504870414733887,0.7061314582824707
1558000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576754,,,,,,,,,,0.16444629430770874,0.29373839497566223,0.0769806057214737,,,,-0.14253473281860352,13.756489753723145,0.01505284570157528,0.31346142292022705,12.666350364685059,0.184224933385849,,,,-0.039298295974731445,15.7178373336792,0.017178978770971298,0.13634103536605835,1.641006350517273,0.0351131297647953,,,,,,,,,,,,,,,,,,,,,,,,,0.42247945070266724,10.127741813659668,0.20965473353862762,0.07722443342208862,13.14970588684082,0.05053924769163132
1581752,0.7392497658729553,17.294761657714844,0.7942041754722595,,,,,,,,,,,,,,,,,,,0.1238555908203125,37.479000091552734,0.27338549494743347,0.4461773633956909,14.9290189743042,0.4161590039730072,0.24164170026779175,7.5845046043396,0.16958321630954742,,,,,,,,,,,,,,,,,,,,,,,,,0.203094482421875,17.510160446166992,0.18060867488384247,,,
158397967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591000,0.8532700538635254,1.5213770866394043,0.8662844896316528,0.10642898082733154,5.311785697937012,0.05982647091150284,,,,-0.2707573175430298,0.624394953250885,0.014726660214364529,,,,0.06824958324432373,26.210174560546875,0.14045368134975433,0.5963406562805176,12.12581729888916,0.5224442481994629,0.36068248748779297,10.922115325927734,0.30840834975242615,0.019974827766418457,28.807863235473633,0.09301585704088211,0.3412935733795166,34.674259185791016,0.43466615676879883,,,,,,,,,,,,,,,,,,,,,,0.051777422428131104,4.154780864715576,0.004959766287356615,0.07812869548797607,7.0627546310424805,0.03980834782123566,0.691656231880188,0.8800336122512817,0.48420974612236023
1594000,,,,,,,,,,,,,,,,0.2122875452041626,23.837757110595703,0.13235166668891907,0.43102890253067017,15.708626747131348,0.3009408712387085,0.2717130780220032,25.863298416137695,0.22239841520786285,0.5739647150039673,21.806556701660156,0.4074077606201172,0.267436146736145,24.23560333251953,0.19934220612049103,,,,,,,,,,,,,,,,,,,,,,0.5550620555877686,0.13800783455371857,0.31129202246665955,0.4405187964439392,1.4514554738998413,0.31898075342178345,0.29106199741363525,23.56133460998535,0.14154981076717377
